"studyName","Datetime GMT","Event Number","Bottle Number","Station Name","Depth (m)","DIC 1 (µmol/kg)","DIC 2 (µmol/kg)","Alkalinity 1 (µEq/kg)","Alkalinity 2 (µEq/kg)","Notes"
LMG98-01,"1998-02-09 10:35:00",348,11,-200.02,1,2121.9,-999,2270.35,-999,
LMG98-01,"1998-02-09 14:15:00",356,11,-200.04,1,2038.63,-999,2270.41,-999,
LMG98-01,"1998-02-09 14:15:00",356,11,-200.04,1,2059.58,-999,2221.47,-999,
LMG98-01,"1998-02-09 14:15:00",356,10,-200.04,6,-999,-999,-999,-999,
LMG98-01,"1998-02-09 14:15:00",356,9,-200.04,9,2113.37,-999,2276.65,-999,
LMG98-01,"1998-02-09 14:15:00",356,8,-200.04,12,2106.02,-999,2307.15,-999,
LMG98-01,"1998-02-09 14:15:00",356,7,-200.04,18,2117.13,-999,2315.11,-999,
LMG98-01,"1998-02-09 14:15:00",356,6,-200.04,27,2129.86,-999,2283.66,-999,
LMG98-01,"1998-02-09 14:15:00",356,5,-200.04,50,2178.31,-999,2302.06,-999,
LMG98-01,"1998-02-09 14:15:00",356,4,-200.04,75,2205.97,-999,2292.92,-999,
LMG98-01,"1998-02-09 14:15:00",356,3,-200.04,150,2245.61,-999,2319.39,-999,
LMG98-01,"1998-02-09 14:15:00",356,2,-200.04,250,2263.65,-999,2357.76,-999,
LMG98-01,"1998-02-09 14:15:00",356,1,-200.04,410,2264.94,-999,2347.27,-999,
LMG98-01,"1998-02-09 14:15:00",356,1,-200.04,410,2264.66,-999,2351.94,-999,
LMG98-01,"1998-02-10 01:34:00",360,12,"gin isl",1,2074.33,-999,2273.42,-999,
LMG98-01,"1998-02-10 10:48:00",367,11,-200.06,1,1947.3,-999,2253.23,-999,
LMG98-01,"1998-02-10 10:48:00",367,11,-200.06,1,1947.74,-999,2248.51,-999,
LMG98-01,"1998-02-10 10:48:00",367,9,-200.06,5,1978.7,-999,2274.03,-999,
LMG98-01,"1998-02-10 10:48:00",367,8,-200.06,8,1987.22,-999,2271.91,-999,
LMG98-01,"1998-02-10 10:48:00",367,7,-200.06,10,2002.31,-999,2262.1,-999,
LMG98-01,"1998-02-10 10:48:00",367,6,-200.06,14,2028.75,-999,2256.38,-999,
LMG98-01,"1998-02-10 10:48:00",367,5,-200.06,18,2070.57,-999,2271.87,-999,
LMG98-01,"1998-02-10 10:48:00",367,4,-200.06,25,2128.71,-999,2266.9,-999,
LMG98-01,"1998-02-10 10:48:00",367,3,-200.06,76,2190.68,-999,2304.41,-999,
LMG98-01,"1998-02-10 10:48:00",367,2,-200.06,150,2236.2,-999,2340.5,-999,
LMG98-01,"1998-02-10 10:48:00",367,1,-200.06,225,2261.23,-999,2336.34,-999,
LMG98-01,"1998-02-10 21:50:00",372,11,"Tick pass",1,1948.85,-999,2243.34,-999,
LMG98-01,"1998-02-11 11:47:00",385,11,380.01,1,2047.5,-999,2219.36,-999,
LMG98-01,"1998-02-11 15:03:00",387,11,420.015,1,2036.51,-999,2251.86,-999,
LMG98-01,"1998-02-11 22:31:00",398,11,500,1,2007.96,-999,2165.1,-999,
LMG98-01,"1998-02-12 10:31:00",408,11,550.005,1,2036.06,-999,2202.44,-999,
LMG98-01,"1998-02-12 15:03:00",412,11,595.015,1,2110.71,-999,2254.22,-999,
LMG98-01,"1998-02-13 10:35:00",425,11,600.04,1,2058.25,-999,2222.22,-999,
LMG98-01,"1998-02-13 12:52:00",427,11,5,1,2093.56,-999,2242.04,-999,
LMG99-01,"1999-01-08 21:50:00",11,9,5,1,2120.43,-999,2282.62,-999,
LMG99-01,"1999-01-09 14:03:00",17,12,510,1,2111.49,-999,2221.95,-999,
LMG99-01,"1999-01-09 21:08:00",32,12,530.005,1,2108.51,-999,2267.72,-999,
LMG99-01,"1999-01-10 11:52:00",45,12,500.006,1,2148.22,-999,2308.09,-999,
LMG99-01,"1999-01-10 17:51:00",63,12,500.08,1,2149.38,-999,2284.65,-999,
LMG99-01,"1999-01-11 02:01:00",73,9,500.1,1,2155.73,-999,2296.63,-999,
LMG99-01,"1999-01-11 12:28:00",88,12,500.12,1,2154.94,-999,2303.66,-999,
LMG99-01,"1999-01-11 19:11:00",104,12,500.14,1,2149.91,-999,2299.4,-999,
LMG99-01,"1999-01-12 01:38:00",116,9,300.06,1,2142.16,-999,2288.73,-999,
LMG99-01,"1999-01-12 01:44:00",118,9,500.16,1,2153.09,-999,2294.66,-999,
LMG99-01,"1999-01-12 11:10:00",135,12,500.18,1,2152.83,-999,2305.37,-999,
LMG99-01,"1999-01-12 16:35:00",150,12,500.2,1,2155.95,-999,2296.53,-999,
LMG99-01,"1999-01-12 22:53:00",165,9,500.22,1,2146.72,-999,2291.43,-999,
LMG99-01,"1999-01-13 00:01:00",166,1,500.22,1,2261.15,-999,2358.29,-999,
LMG99-01,"1999-01-13 00:01:00",166,5,500.22,1,2258.66,-999,2352.98,-999,
LMG99-01,"1999-01-13 00:01:00",166,8,500.22,1,2257.4,-999,2340.38,-999,
LMG99-01,"1999-01-13 00:01:00",166,11,500.22,1,2198.43,-999,2301.46,-999,
LMG99-01,"1999-01-13 09:33:00",181,1,500.24,1,2263.2,-999,2373.3,-999,
LMG99-01,"1999-01-13 09:33:00",181,5,500.24,1,2259.25,-999,2341.62,-999,
LMG99-01,"1999-01-13 09:33:00",181,7,500.24,1,2203.55,-999,2299.64,-999,
LMG99-01,"1999-01-13 09:33:00",181,12,500.24,1,2147.04,-999,2286.87,-999,
LMG99-01,"1999-01-14 22:25:00",247,9,300.18,1,2255.22,-999,2339.64,-999,
LMG99-01,"1999-01-14 22:25:00",247,4,300.18,85,2189,-999,2304.83,-999,
LMG99-01,"1999-01-14 23:41:00",248,10,300.18,250,2260.09,-999,2349.92,-999,
LMG99-01,"1999-01-14 23:41:00",248,8,300.18,400,2254.66,-999,2342.89,-999,"event number inserted"
LMG99-01,"1999-01-14 23:41:00",248,1,300.18,1500,2259.26,-999,2352.57,-999,"event number inserted"
LMG99-01,"1999-01-15 21:47:00",274,12,300.16,1,2146.78,-999,2309.92,-999,"event number inserted"
LMG99-01,"1999-01-16 10:03:00",288,12,300.14,1,2147.84,-999,2286.86,-999,"event number inserted"
LMG99-01,"1999-01-16 15:27:00",303,12,300.12,1,2151.7,-999,2301.93,-999,"event number inserted"
LMG99-01,"1999-01-16 21:16:00",319,12,300.1,1,2144.22,-999,2287.7,-999,"event number inserted"
LMG99-01,"1999-01-17 09:22:00",338,12,300.08,1,2172.73,-999,2284.79,-999,
LMG99-01,"1999-01-17 14:31:00",353,12,300.06,1,2145.24,-999,2294.6,-999,
LMG99-01,"1999-01-17 20:51:00",370,12,300.04,1,2128.62,-999,2270.91,-999,
LMG99-01,"1999-01-18 18:33:00",394,12,600.04,1,2139.81,-999,2306.62,-999,
LMG99-01,"1999-01-18 21:29:00",400,9,600.06,1,2137.74,-999,2282.32,-999,
LMG99-01,"1999-01-19 10:01:00",412,12,600.08,1,2144.01,-999,2291.71,-999,
LMG99-01,"1999-01-19 15:18:00",427,12,600.1,1,2143.93,-999,2297.52,-999,
LMG99-01,"1999-01-19 21:46:00",442,12,600.12,1,2137.96,-999,2291.52,-999,
LMG99-01,"1999-01-20 09:00:00",460,12,600.14,1,2143.81,-999,2293.1,-999,
LMG99-01,"1999-01-20 14:00:00",473,12,600.16,1,2146.94,-999,2290.61,-999,
LMG99-01,"1999-01-21 08:05:00",503,11,600.22,90,2203.95,-999,2308.49,-999,
LMG99-01,"1999-01-21 08:05:00",503,7,600.22,500,2258.89,-999,2345.23,-999,
LMG99-01,"1999-01-21 08:05:00",503,1,600.22,2000,2264.39,-999,2361.02,-999,
LMG99-01,"1999-01-21 10:24:00",504,9,600.22,1,2146.91,-999,2298.12,-999,
LMG99-01,"1999-01-21 16:10:00",516,8,600.2,100,2225.02,-999,2305.64,-999,
LMG99-01,"1999-01-21 16:10:00",516,4,600.2,500,2258.06,-999,2350.04,-999,
LMG99-01,"1999-01-21 16:10:00",516,1,600.2,1500,2257.89,-999,2363.98,-999,
LMG99-01,"1999-01-21 20:13:00",522,12,600.18,5,2151.66,-999,2294.22,-999,
LMG99-01,"1999-01-21 20:13:00",522,8,600.18,100,2249.79,-999,2345.39,-999,
LMG99-01,"1999-01-21 20:13:00",522,3,600.18,500,2258.57,-999,2372.68,-999,"event number inserted"
LMG99-01,"1999-01-21 20:13:00",522,1,600.18,900,2259.24,-999,2358.39,-999,"event number inserted"
LMG99-01,"1999-01-23 13:25:00",555,6,595.014,1,2117.16,-999,2242.6,-999,
LMG99-01,"1999-01-23 19:32:00",564,12,5,1,2142.74,-999,-999,-999,
LMG99-01,"1999-01-26 08:55:00",715,12,400.2,5,2169.21,-999,2297.42,-999,
LMG99-01,"1999-01-26 08:55:00",715,11,400.2,100,2203.45,-999,2307.32,-999,
LMG99-01,"1999-01-26 08:55:00",715,9,400.2,325,2258.59,-999,2345.27,-999,
LMG99-01,"1999-01-26 08:55:00",715,6,400.2,500,2259.23,-999,2349.97,-999,
LMG99-01,"1999-01-26 08:55:00",715,1,400.2,1500,2261.23,-999,2366.66,-999,
LMG99-01,"1999-01-26 16:06:00",731,12,400.18,1,2165,-999,2283.35,-999,
LMG99-01,"1999-01-27 09:41:00",762,12,400.16,1,2155.21,-999,2312.32,-999,
LMG99-01,"1999-01-27 13:00:00",769,12,400.14,1,2154.77,-999,2294.42,-999,
LMG99-01,"1999-01-27 17:21:00",782,12,400.12,1,2157.72,-999,2301.88,-999,
LMG99-01,"1999-01-27 22:44:00",798,12,400.1,1,2155.15,-999,2286.97,-999,
LMG99-01,"1999-01-28 09:34:00",814,12,400.08,1,2153.57,-999,2292.38,-999,
LMG99-01,"1999-01-28 14:44:00",829,12,400.06,1,2155.92,-999,2282.62,-999,
LMG99-01,"1999-01-28 20:47:00",845,89,400.04,1,2126.66,-999,2271.03,-999,
LMG99-01,"1999-01-29 12:42:00",859,12,200.04,1,2129.05,-999,2284.27,-999,
LMG99-01,"1999-01-29 12:42:00",859,11,200.04,3,2130.89,-999,2278.93,-999,
LMG99-01,"1999-01-29 12:42:00",859,10,200.04,8,2133.32,-999,2297.38,-999,
LMG99-01,"1999-01-29 12:42:00",859,9,200.04,17,2136.5,-999,2290.13,-999,
LMG99-01,"1999-01-29 12:42:00",859,8,200.04,23,2135.44,-999,2287.84,-999,
LMG99-01,"1999-01-29 12:42:00",859,7,200.04,45,2165.37,-999,2296.59,-999,
LMG99-01,"1999-01-29 12:42:00",859,6,200.04,95,2209.98,-999,2305.77,-999,
LMG99-01,"1999-01-29 12:42:00",859,5,200.04,150,2249.82,-999,2331.11,-999,
LMG99-01,"1999-01-29 12:42:00",859,4,200.04,200,2260.46,-999,2337.9,-999,
LMG99-01,"1999-01-29 12:42:00",859,3,200.04,300,2266.99,-999,2357.3,-999,
LMG99-01,"1999-01-29 12:42:00",859,2,200.04,400,2264.23,-999,2347.68,-999,
LMG99-01,"1999-01-29 12:42:00",859,1,200.04,500,2265,-999,2342.92,-999,
LMG99-01,"1999-01-29 15:39:00",867,12,200.02,1,2128.81,-999,2280.5,-999,
LMG99-01,"1999-01-29 20:29:00",879,12,200,1,2131.74,-999,2283.72,-999,
LMG99-01,"1999-01-30 09:22:00",893,9,-200.02,1,2126.23,-999,2273.07,-999,
LMG99-01,"1999-01-30 09:22:00",893,5,-200.02,22,2134.14,-999,2277.59,-999,
LMG99-01,"1999-01-30 09:22:00",893,4,-200.02,40,2142.58,-999,2289.85,-999,
LMG99-01,"1999-01-30 09:22:00",893,3,-200.02,80,2185.97,-999,2295.11,-999,
LMG99-01,"1999-01-30 09:22:00",893,2,-200.02,100,2215.94,-999,2309.96,-999,
LMG99-01,"1999-01-30 09:22:00",893,1,-200.02,152,2248.52,-999,2334.42,-999,
LMG99-01,"1999-02-02 17:39:00",967,12,200.08,1,2140.61,-999,2262.88,-999,
LMG99-01,"1999-02-02 21:49:00",976,12,200.1,1,2140.38,-999,2278.25,-999,
LMG99-01,"1999-02-03 09:56:00",1000,12,200.12,1,2138.82,-999,2282.19,-999,
LMG99-01,"1999-02-03 09:56:00",1000,7,200.12,58,2179.24,-999,2300.77,-999,
LMG99-01,"1999-02-03 09:56:00",1000,6,200.12,75,2205.89,-999,2301.76,-999,
LMG99-01,"1999-02-03 09:56:00",1000,4,200.12,200,2260.82,-999,2337.97,-999,
LMG99-01,"1999-02-03 09:56:00",1000,3,200.12,300,2262.79,-999,2344.26,-999,
LMG99-01,"1999-02-03 09:56:00",1000,2,200.12,400,2269.02,-999,2349.36,-999,
LMG99-01,"1999-02-03 14:39:00",1013,12,200.14,1,2133.67,-999,2274.09,-999,
LMG99-01,"1999-02-03 21:42:00",1031,12,200.16,1,2148.22,-999,2278.71,-999,
LMG99-01,"1999-02-04 08:35:00",1046,10,200.18,80,2175.05,-999,2287.63,-999,
LMG99-01,"1999-02-04 08:35:00",1046,4,200.18,900,2255.21,-999,2357.59,-999,
LMG99-01,"1999-02-04 08:35:00",1046,1,200.18,1500,2261.21,-999,2348.28,-999,
LMG99-01,"1999-02-04 10:48:00",1049,9,200.18,1,2143.1,-999,2275.29,-999,
LMG99-01,"1999-02-04 15:21:00",1061,12,200.2,1,2142.51,-999,2281.14,-999,
LMG99-01,"1999-02-04 16:37:00",1062,12,200.2,5,2141.25,-999,2275.27,-999,
LMG99-01,"1999-02-04 16:37:00",1062,8,200.2,100,2254.59,-999,2344.51,-999,
LMG99-01,"1999-02-04 16:37:00",1062,11,200.2,100,2184.07,-999,2287.09,-999,
LMG99-01,"1999-02-04 16:37:00",1062,10,200.2,200,2143.7,-999,2281.05,-999,
LMG99-01,"1999-02-04 16:37:00",1062,9,200.2,500,2255.72,-999,2335.08,-999,
LMG99-01,"1999-02-04 16:37:00",1062,7,200.2,1500,2258.29,-999,2351.5,-999,
LMG99-01,"1999-02-04 16:37:00",1062,6,200.2,2000,2260.18,-999,2354.86,-999,
LMG99-01,"1999-02-04 16:37:00",1062,5,200.2,2500,2261.15,-999,2356.59,-999,
LMG99-01,"1999-02-04 16:37:00",1062,4,200.2,2700,2261.25,-999,2354.53,-999,
LMG99-01,"1999-02-04 16:37:00",1062,3,200.2,3000,2261.96,-999,2361.31,-999,
LMG99-01,"1999-02-04 16:37:00",1062,2,200.2,3300,2261.76,-999,2355.92,-999,
LMG99-01,"1999-02-04 16:37:00",1062,1,200.2,3500,2264.36,-999,2360.68,-999,
LMG99-01,"1999-02-05 21:27:00",1100,9,300.12,1,2138.59,-999,2274.33,-999,
LMG99-01,"1999-02-06 00:53:00",1107,12,300.1,1,2141.62,-999,2275.78,-999,
LMG99-01,"1999-02-06 08:52:00",1113,9,300.08,1,2139.69,-999,2283.08,-999,
LMG99-01,"1999-02-06 13:50:00",1123,9,300.04,1,2130.43,-999,2268.29,-999,
LMG99-01,"1999-02-06 14:43:00",1125,12,300.04,1,2133.34,-999,2275.11,-999,
LMG99-01,"1999-02-07 09:31:00",1147,9,400,1,2116.56,-999,2253.16,-999,
LMG99-01,"1999-02-09 07:20:00",1211,9,500.1,1,2149.17,-999,2287.14,-999,
LMG99-01,"1999-02-09 10:57:00",1215,12,500.16,1,2151.53,-999,2283.33,-999,
LMG99-01,"1999-02-09 17:48:00",1223,9,600.2,1,2149.65,-999,2280.09,-999,
LMG99-01,"1999-02-10 00:29:00",1231,12,600.18,1,2149.18,-999,2283.42,-999,
LMG99-01,"1999-02-10 07:40:00",1236,12,600.16,1,2146.53,-999,2284.97,-999,
LMG99-01,"1999-02-10 11:13:00",1242,9,600.14,1,2143.16,-999,2284.97,-999,
LMG99-01,"1999-02-10 13:57:00",1248,9,600.12,1,2140.94,-999,2278.98,-999,
LMG99-01,"1999-02-10 17:55:00",1255,12,600.1,1,2134.28,-999,2276.61,-999,
LMG99-01,"1999-02-10 22:58:00",1263,12,600.08,1,2144.21,-999,2282.72,-999,
LMG99-01,"1999-02-11 11:24:00",1270,9,5,1,2137.96,-999,2277.35,-999,
LMG99-01,"1999-02-11 16:18:00",1277,9,600.06,1,2140.2,-999,2272.71,-999,
LMG99-01,"1999-02-11 19:17:00",1281,12,600.04,1,2141.7,-999,2272.13,-999,
LMG00-01,"2000-01-07 00:15:00",18,24,500.08,3,2121.4,-999,2307,-999,
LMG00-01,"2000-01-07 01:59:00",20,24,400.04,3,2103.3,-999,2277.5,-999,
LMG00-01,"2000-01-07 02:59:00",21,24,400.06,3,2072.7,-999,2243.8,-999,
LMG00-01,"2000-01-07 05:59:00",24,24,400.12,3,2126.9,-999,2316.3,-999,
LMG00-01,"2000-01-07 07:02:00",25,24,400.14,3,2132.6,-999,2318.9,-999,
LMG00-01,"2000-01-07 11:00:00",29,24,300.2,3,2108.3,-999,2321.6,-999,
LMG00-01,"2000-01-07 17:38:00",45,24,300.06,3,2114.9,-999,2319.1,-999,
LMG00-01,"2000-01-07 17:58:00",46,24,300.04,3,2118.5,-999,2323.2,-999,
LMG00-01,"2000-01-20 19:35:00",557,24,200.12,3,2099.2,-999,2341.8,-999,
LMG00-01,"2000-01-20 23:30:00",569,24,200.14,3,2086.2,-999,2306,-999,
LMG00-01,"2000-01-20 23:30:00",569,20,200.14,9,2096.2,-999,2319.3,-999,
LMG00-01,"2000-01-20 23:30:00",569,18,200.14,16,2094,-999,2340.2,-999,
LMG00-01,"2000-01-20 23:30:00",569,16,200.14,21,2094.7,-999,2319,-999,
LMG00-01,"2000-01-20 23:30:00",569,14,200.14,31,2121.9,-999,2337.7,-999,
LMG00-01,"2000-01-20 23:30:00",569,11,200.14,75,2169.2,-999,2360.5,-999,
LMG00-01,"2000-01-20 23:30:00",569,10,200.14,150,2207.2,-999,2378.2,-999,
LMG00-01,"2000-01-20 23:30:00",569,9,200.14,250,2217.8,-999,2424,-999,
LMG00-01,"2000-01-20 23:30:00",569,8,200.14,325,2236.6,-999,2397.9,-999,
LMG00-01,"2000-01-21 18:40:00",587,20,200.18,7,2093.9,-999,2357.3,-999,
LMG00-01,"2000-01-21 18:40:00",587,17,200.18,16,2106.3,-999,2329.1,-999,
LMG00-01,"2000-01-21 18:40:00",587,11,200.18,45,2121.2,-999,2350.7,-999,
LMG00-01,"2000-01-21 18:40:00",587,8,200.18,72,2168.3,-999,2342.2,-999,
LMG00-01,"2000-01-21 18:40:00",587,7,200.18,92,2169.7,-999,2354.7,-999,
LMG00-01,"2000-01-21 18:40:00",587,5,200.18,150,2216.7,-999,2367.5,-999,
LMG00-01,"2000-01-21 18:40:00",587,4,200.18,500,2232.7,-999,2377.5,-999,
LMG00-01,"2000-01-21 18:40:00",587,2,200.18,1000,2233.3,-999,2409.6,-999,
LMG00-01,"2000-01-21 18:40:00",587,1,200.18,2000,2238.2,-999,2425.5,-999,
LMG00-01,"2000-01-22 00:33:00",600,24,200.16,3,2127.5,-999,2377.3,-999,
LMG00-01,"2000-01-22 00:33:00",600,18,200.16,15,2126.8,-999,2359.2,-999,
LMG00-01,"2000-01-22 00:33:00",600,16,200.16,31,2132.5,-999,2348.4,-999,
LMG00-01,"2000-01-22 00:33:00",600,12,200.16,40,2125.5,-999,2343.9,-999,
LMG00-01,"2000-01-22 00:33:00",600,8,200.16,75,2178,-999,2334.9,-999,
LMG00-01,"2000-01-22 00:33:00",600,7,200.16,100,2202.9,-999,2335.6,-999,
LMG00-01,"2000-01-22 00:33:00",600,5,200.16,250,2242.1,-999,2380.8,-999,
LMG00-01,"2000-01-22 00:33:00",600,4,200.16,500,2234.7,-999,2374,-999,
LMG00-01,"2000-01-22 00:33:00",600,2,200.16,1000,2225.5,-999,2380.1,-999,
LMG00-01,"2000-01-24 09:00:00",659,24,585.01,3,2026.1,-999,2223.7,-999,
LMG00-01,"2000-01-24 09:00:00",659,20,585.01,8,2036.7,-999,2222.5,-999,
LMG00-01,"2000-01-24 09:00:00",659,16,585.01,17,2106.9,-999,2282.6,-999,
LMG00-01,"2000-01-24 09:00:00",659,14,585.01,26,2160.1,-999,2307.1,-999,
LMG00-01,"2000-01-24 09:00:00",659,12,585.01,50,2204.3,-999,2352.3,-999,
LMG00-01,"2000-01-24 09:00:00",659,11,585.01,100,2223.2,-999,2359.2,-999,
LMG00-01,"2000-01-24 09:00:00",659,10,585.01,150,2226.6,-999,2358.3,-999,
LMG00-01,"2000-01-24 09:00:00",659,9,585.01,300,2235.7,-999,2361.7,-999,
LMG00-01,"2000-01-24 09:00:00",659,8,585.01,430,2224.9,-999,2400.1,-999,
LMG00-01,"2000-01-24 14:22:00",668,24,595.014,3,2032,-999,2222.9,-999,
LMG00-01,"2000-01-24 14:22:00",668,18,595.014,14,2115.8,-999,2295.6,-999,
LMG00-01,"2000-01-24 14:22:00",668,14,595.014,28,2159.8,-999,2336.8,-999,
LMG00-01,"2000-01-24 14:22:00",668,12,595.014,40,2186.2,-999,2349.5,-999,
LMG00-01,"2000-01-24 14:22:00",668,11,595.014,75,2221.5,-999,2367.8,-999,
LMG00-01,"2000-01-24 14:22:00",668,10,595.014,150,2227.9,-999,2374.8,-999,
LMG00-01,"2000-01-24 14:22:00",668,9,595.014,300,2226.4,-999,2380.5,-999,
LMG00-01,"2000-01-24 14:22:00",668,8,595.014,460,2232.6,-999,2382.6,-999,
LMG00-01,"2000-01-24 16:22:00",671,22,LEMAIRE,6,2140,-999,2336.1,-999,
LMG00-01,"2000-01-24 16:22:00",671,16,LEMAIRE,24,2186,-999,2364.9,-999,
LMG00-01,"2000-01-24 16:22:00",671,14,LEMAIRE,43,2204.2,-999,2358.5,-999,"ambiguous match with event log"
LMG00-01,"2000-01-24 16:22:00",671,11,LEMAIRE,100,2221.1,-999,2356.8,-999,
LMG00-01,"2000-01-24 16:22:00",671,10,LEMAIRE,150,2218.2,-999,2387.7,-999,
LMG00-01,"2000-01-24 16:22:00",671,9,LEMAIRE,200,2227,-999,2371.7,-999,
LMG01-01,"2001-01-10 18:31:00",108,1,600.04,0,2071.2,-999,2314.9,-999,
LMG01-01,"2001-01-10 18:31:00",108,22,600.04,3,2068.7,-999,2315,-999,
LMG01-01,"2001-01-10 18:31:00",108,19,600.04,6,2079.1,-999,2302.7,-999,
LMG01-01,"2001-01-10 18:31:00",108,18,600.04,10,2092.8,-999,2312.9,-999,
LMG01-01,"2001-01-10 18:31:00",108,13,600.04,19,2078.8,-999,2309.4,-999,
LMG01-01,"2001-01-10 18:31:00",108,12,600.04,65,2216.3,-999,2312.9,-999,
LMG01-01,"2001-01-10 18:31:00",108,11,600.04,150,2244.4,-999,2344.1,-999,
LMG01-01,"2001-01-10 18:31:00",108,10,600.04,300,2254.1,-999,2354.6,-999,
LMG01-01,"2001-01-10 18:31:00",108,9,600.04,500,2261.7,-999,2348.3,-999,
LMG01-01,"2001-01-10 18:31:00",108,8,600.04,800,2261.1,-999,2370.5,-999,
LMG01-01,"2001-01-10 18:31:00",108,7,600.04,1300,2260.2,-999,2355.2,-999,
LMG01-01,"2001-01-11 00:31:00",120,,600.06,0,2180.2,-999,2310.2,-999,
LMG01-01,"2001-01-11 10:08:00",135,1,600.08,0,2127.1,-999,2303,-999,
LMG01-01,"2001-01-11 12:29:00",143,1,600.1,0,2127.4,-999,2306.7,-999,
LMG01-01,"2001-01-11 12:29:00",143,22,600.1,4,2130.5,-999,2318.1,-999,
LMG01-01,"2001-01-11 12:29:00",143,20,600.1,7,2128.9,-999,2301.7,-999,
LMG01-01,"2001-01-11 12:29:00",143,17,600.1,13,2131,-999,2294.5,-999,
LMG01-01,"2001-01-11 12:29:00",143,15,600.1,18,2137.5,-999,2303.1,-999,
LMG01-01,"2001-01-11 12:29:00",143,13,600.1,30,2150.2,-999,2302.6,-999,
LMG01-01,"2001-01-11 12:29:00",143,12,600.1,100,2222.3,-999,2317.3,-999,
LMG01-01,"2001-01-11 12:29:00",143,11,600.1,240,2252.3,-999,2342.8,-999,
LMG01-01,"2001-01-11 12:29:00",143,10,600.1,620,2268.2,-999,2351.9,-999,
LMG01-01,"2001-01-11 17:39:00",156,1,600.12,0,2105.5,-999,2310.1,-999,
LMG01-01,"2001-01-12 09:49:00",177,1,600.14,0,2127.4,-999,2320.7,-999,
LMG01-01,"2001-01-12 16:00:00",191,1,600.16,0,2107.2,-999,2332.3,-999,
LMG01-01,"2001-01-12 21:29:00",205,1,600.18,0,2134.5,-999,2313.6,-999,
LMG01-01,"2001-01-13 10:48:00",223,1,600.2,0,-9,-999,2322.5,-999,
LMG01-01,"2001-01-13 10:48:00",223,20,600.2,14,2141.2,-999,2306.9,-999,
LMG01-01,"2001-01-13 10:48:00",223,15,600.2,38,2142.7,-999,2307.9,-999,
LMG01-01,"2001-01-13 10:48:00",223,14,600.2,65,2152.3,-999,2310.7,-999,
LMG01-01,"2001-01-13 10:48:00",223,12,600.2,105,2202.2,-999,2307.9,-999,
LMG01-01,"2001-01-13 12:25:00",225,1,600.2,0,2142.3,-999,2303.7,-999,
LMG01-01,"2001-01-13 12:25:00",225,23,600.2,50,2142.5,-999,2307.2,-999,
LMG01-01,"2001-01-13 12:25:00",225,22,600.2,110,2204.8,-999,2307.6,-999,
LMG01-01,"2001-01-13 12:25:00",225,21,600.2,150,2219.3,-999,2310.5,-999,
LMG01-01,"2001-01-13 12:25:00",225,20,600.2,200,2240.1,-999,2326.2,-999,
LMG01-01,"2001-01-13 12:25:00",225,19,600.2,250,2250.6,-999,2335.4,-999,
LMG01-01,"2001-01-13 12:25:00",225,18,600.2,300,2255.8,-999,2340.4,-999,
LMG01-01,"2001-01-13 12:25:00",225,17,600.2,350,2257.5,-999,2348.1,-999,
LMG01-01,"2001-01-13 12:25:00",225,16,600.2,400,2258.1,-999,2347.8,-999,
LMG01-01,"2001-01-13 12:25:00",225,15,600.2,450,2258.2,-999,2354.6,-999,
LMG01-01,"2001-01-13 12:25:00",225,14,600.2,500,2259.9,-999,2350.8,-999,
LMG01-01,"2001-01-13 12:25:00",225,13,600.2,600,2259,-999,2354.1,-999,
LMG01-01,"2001-01-13 12:25:00",225,12,600.2,700,2259.3,-999,2351.8,-999,
LMG01-01,"2001-01-13 12:25:00",225,11,600.2,800,2259.3,-999,2353.8,-999,
LMG01-01,"2001-01-13 12:25:00",225,10,600.2,900,2259.6,-999,2365,-999,
LMG01-01,"2001-01-13 12:25:00",225,9,600.2,1000,2260.3,-999,2356.6,-999,
LMG01-01,"2001-01-13 12:25:00",225,8,600.2,1100,2261.5,-999,2364,-999,
LMG01-01,"2001-01-13 12:25:00",225,7,600.2,1300,2261.8,-999,2364.5,-999,
LMG01-01,"2001-01-13 12:25:00",225,6,600.2,1500,2261.7,-999,2363.2,-999,
LMG01-01,"2001-01-13 12:25:00",225,5,600.2,2500,2263.3,-999,2365,-999,
LMG01-01,"2001-01-13 12:25:00",225,2,600.2,3000,2263.5,-999,2365.8,-999,
LMG01-01,"2001-01-13 21:52:00",249,1,500.22,0,2135.2,-999,2295.2,-999,
LMG01-01,"2001-01-14 09:45:00",268,1,500.18,0,2134.1,-999,2310.6,-999,
LMG01-01,"2001-01-14 14:34:00",288,1,500.14,0,2140.8,-999,2289.1,-999,
LMG01-01,"2001-01-14 18:00:00",299,1,500.12,0,2141.3,-999,2298.7,-999,
LMG01-01,"2001-01-14 23:06:00",311,1,500.1,0,2130.5,-999,2308.7,-999,
LMG01-01,"2001-01-15 10:20:00",325,1,500.08,0,2117.9,-999,2315.4,-999,
LMG01-01,"2001-01-15 12:28:00",334,1,500.06,0,2126.8,-999,2309.3,-999,
LMG01-01,"2001-01-16 11:04:00",380,1,400.06,0,2113.3,-999,2297.2,-999,"time interpolated"
LMG01-01,"2001-01-16 13:22:00",389,1,400.08,0,2119.1,-999,2299.9,-999,
LMG01-01,"2001-01-16 15:33:00",398,1,400.1,0,2130.9,-999,2297.4,-999,
