"studyName","Name","Latitude (º)","Longitude (º)","Grid code","Notes"
"Sampling Grid",465.400,-65.83118,-66.34922,2,
"Sampling Grid",465.450,-65.80054,-66.42907,2,
"Sampling Grid",465.500,-65.76986,-66.50873,2,
"Sampling Grid",465.550,-65.73914,-66.5882,2,
"Sampling Grid",465.600,-65.70839,-66.66748,2,
"Sampling Grid",465.650,-65.67759,-66.74657,2,
"Sampling Grid",465.700,-65.64675,-66.82548,2,
"Sampling Grid",465.750,-65.61587,-66.90419,2,
"Sampling Grid",465.800,-65.58495,-66.98272,2,
"Sampling Grid",465.850,-65.55399,-67.06107,2,
"Sampling Grid",465.900,-65.52299,-67.13922,2,
"Sampling Grid",465.950,-65.49195,-67.21719,2,
"Sampling Grid",465.100,-65.46087,-67.29498,2,
"Sampling Grid",465.105,-65.42976,-67.37258,2,
"Sampling Grid",465.110,-65.3986,-67.45,2,
"Sampling Grid",465.115,-65.36741,-67.52723,2,
"Sampling Grid",465.120,-65.33618,-67.60428,2,
"Sampling Grid",465.125,-65.30491,-67.68115,2,
"Sampling Grid",465.130,-65.2736,-67.75783,2,
"Sampling Grid",465.135,-65.24225,-67.83433,2,
"Sampling Grid",465.140,-65.21087,-67.91065,2,
"Sampling Grid",465.145,-65.17945,-67.98679,2,
"Sampling Grid",465.150,-65.14799,-68.06275,2,
"Sampling Grid",465.155,-65.1165,-68.13853,2,
"Sampling Grid",465.160,-65.08496,-68.21413,2,
"Sampling Grid",465.165,-65.05339,-68.28955,2,
"Sampling Grid",465.170,-65.02179,-68.36479,2,
"Sampling Grid",465.175,-64.99015,-68.43986,2,
"Sampling Grid",465.180,-64.95847,-68.51474,2,
"Sampling Grid",465.185,-64.92675,-68.58945,2,
"Sampling Grid",465.190,-64.895,-68.66398,2,
"Sampling Grid",465.195,-64.86321,-68.73834,2,
"Sampling Grid",465.200,-64.83139,-68.81252,2,
"Sampling Grid",470.000,-66.04169,-65.62904,2,
"Sampling Grid",470.500,-66.01142,-65.71041,2,
"Sampling Grid",470.100,-65.98112,-65.79159,2,
"Sampling Grid",470.150,-65.95077,-65.87257,2,
"Sampling Grid",470.200,-65.92038,-65.95336,2,
"Sampling Grid",470.250,-65.88994,-66.03396,2,
"Sampling Grid",470.300,-65.85947,-66.11437,2,
"Sampling Grid",470.350,-65.82895,-66.19459,2,
"Sampling Grid",470.400,-65.79839,-66.27462,2,
"Sampling Grid",470.450,-65.76779,-66.35446,2,
"Sampling Grid",470.500,-65.73715,-66.43411,2,
"Sampling Grid",470.550,-65.70647,-66.51357,2,
"Sampling Grid",470.600,-65.67575,-66.59284,2,
"Sampling Grid",470.650,-65.64499,-66.67192,2,
"Sampling Grid",470.700,-65.61419,-66.75082,2,
"Sampling Grid",470.750,-65.58335,-66.82953,2,
"Sampling Grid",470.800,-65.55247,-66.90805,2,
"Sampling Grid",470.850,-65.52155,-66.98639,2,
"Sampling Grid",470.900,-65.49059,-67.06454,2,
"Sampling Grid",470.950,-65.45959,-67.1425,2,
"Sampling Grid",470.100,-65.42855,-67.22029,2,
"Sampling Grid",470.105,-65.39747,-67.29788,2,
"Sampling Grid",470.110,-65.36636,-67.37529,2,
"Sampling Grid",470.115,-65.3352,-67.45252,2,
"Sampling Grid",470.120,-65.30401,-67.52957,2,
"Sampling Grid",470.125,-65.27278,-67.60643,2,
"Sampling Grid",470.130,-65.24151,-67.68312,2,
"Sampling Grid",470.135,-65.2102,-67.75962,2,
"Sampling Grid",470.140,-65.17885,-67.83594,2,
"Sampling Grid",470.145,-65.14747,-67.91208,2,
"Sampling Grid",470.150,-65.11605,-67.98803,2,
"Sampling Grid",470.155,-65.08459,-68.06381,2,
"Sampling Grid",470.160,-65.0531,-68.13941,2,
"Sampling Grid",470.165,-65.02156,-68.21484,2,
"Sampling Grid",470.170,-64.99,-68.29008,2,
"Sampling Grid",470.175,-64.95839,-68.36515,2,
"Sampling Grid",470.180,-64.92675,-68.44004,2,
"Sampling Grid",470.185,-64.89507,-68.51475,2,
"Sampling Grid",470.190,-64.86336,-68.58928,2,
"Sampling Grid",470.195,-64.83161,-68.66364,2,
"Sampling Grid",470.200,-64.79982,-68.73783,2,
"Sampling Grid",475.000,-66.00855,-65.55474,2,
"Sampling Grid",475.500,-65.97833,-65.63609,2,
"Sampling Grid",475.100,-65.94806,-65.71726,2,
"Sampling Grid",475.150,-65.91775,-65.79823,2,
"Sampling Grid",475.200,-65.8874,-65.879,2,
"Sampling Grid",475.250,-65.857,-65.95959,2,
"Sampling Grid",475.300,-65.82657,-66.03999,2,
"Sampling Grid",475.350,-65.79609,-66.12019,2,
"Sampling Grid",475.400,-65.76557,-66.20021,2,
"Sampling Grid",475.450,-65.73501,-66.28004,2,
"Sampling Grid",475.500,-65.70441,-66.35968,2,
"Sampling Grid",475.550,-65.67377,-66.43913,2,
"Sampling Grid",475.600,-65.64308,-66.51839,2,
"Sampling Grid",475.650,-65.61236,-66.59746,2,
"Sampling Grid",475.700,-65.5816,-66.67635,2,
"Sampling Grid",475.750,-65.5508,-66.75505,2,
"Sampling Grid",475.800,-65.51995,-66.83357,2,
"Sampling Grid",475.850,-65.48907,-66.9119,2,
"Sampling Grid",475.900,-65.45815,-66.99004,2,
"Sampling Grid",475.950,-65.42719,-67.068,2,
"Sampling Grid",475.100,-65.39619,-67.14577,2,
"Sampling Grid",475.105,-65.36515,-67.22337,2,
"Sampling Grid",475.110,-65.33407,-67.30077,2,
"Sampling Grid",475.115,-65.30295,-67.378,2,
"Sampling Grid",475.120,-65.2718,-67.45504,2,
"Sampling Grid",475.125,-65.2406,-67.5319,2,
"Sampling Grid",475.130,-65.20937,-67.60858,2,
"Sampling Grid",475.135,-65.1781,-67.68508,2,
"Sampling Grid",475.140,-65.14679,-67.7614,2,
"Sampling Grid",475.145,-65.11545,-67.83754,2,
"Sampling Grid",475.150,-65.08407,-67.9135,2,
"Sampling Grid",475.155,-65.05265,-67.98928,2,
"Sampling Grid",475.160,-65.02119,-68.06488,2,
"Sampling Grid",475.165,-64.9897,-68.1403,2,
"Sampling Grid",475.170,-64.95817,-68.21555,2,
"Sampling Grid",475.175,-64.9266,-68.29061,2,
"Sampling Grid",475.180,-64.89499,-68.36551,2,
"Sampling Grid",475.185,-64.86335,-68.44022,2,
"Sampling Grid",475.190,-64.83168,-68.51476,2,
"Sampling Grid",475.195,-64.79996,-68.58912,2,
"Sampling Grid",475.200,-64.76822,-68.66331,2,
"Sampling Grid",480.000,-65.97538,-65.48063,2,
"Sampling Grid",480.500,-65.94519,-65.56197,2,
"Sampling Grid",480.100,-65.91496,-65.64312,2,
"Sampling Grid",480.150,-65.88469,-65.72407,2,
"Sampling Grid",480.200,-65.85438,-65.80483,2,
"Sampling Grid",480.250,-65.82402,-65.88541,2,
"Sampling Grid",480.300,-65.79363,-65.96579,2,
"Sampling Grid",480.350,-65.76319,-66.04598,2,
"Sampling Grid",480.400,-65.73271,-66.12599,2,
"Sampling Grid",480.450,-65.70219,-66.2058,2,
"Sampling Grid",480.500,-65.67162,-66.28543,2,
"Sampling Grid",480.550,-65.64102,-66.36487,2,
"Sampling Grid",480.600,-65.61038,-66.44412,2,
"Sampling Grid",480.650,-65.57969,-66.52319,2,
"Sampling Grid",480.700,-65.54897,-66.60207,2,
"Sampling Grid",480.750,-65.5182,-66.68076,2,
"Sampling Grid",480.800,-65.4874,-66.75926,2,
"Sampling Grid",480.850,-65.45656,-66.83759,2,
"Sampling Grid",480.900,-65.42567,-66.91572,2,
"Sampling Grid",480.950,-65.39475,-66.99368,2,
"Sampling Grid",480.100,-65.36379,-67.07145,2,
"Sampling Grid",480.105,-65.33279,-67.14903,2,
"Sampling Grid",480.110,-65.30175,-67.22644,2,
"Sampling Grid",480.115,-65.27067,-67.30366,2,
"Sampling Grid",480.120,-65.23955,-67.3807,2,
"Sampling Grid",480.125,-65.2084,-67.45756,2,
"Sampling Grid",480.130,-65.1772,-67.53423,2,
"Sampling Grid",480.135,-65.14597,-67.61073,2,
"Sampling Grid",480.140,-65.1147,-67.68705,2,
"Sampling Grid",480.145,-65.08339,-67.76318,2,
"Sampling Grid",480.150,-65.05205,-67.83914,2,
"Sampling Grid",480.155,-65.02066,-67.91492,2,
"Sampling Grid",480.160,-64.98925,-67.99052,2,
"Sampling Grid",480.165,-64.95779,-68.06594,2,
"Sampling Grid",480.170,-64.9263,-68.14119,2,
"Sampling Grid",480.175,-64.89477,-68.21626,2,
"Sampling Grid",480.180,-64.8632,-68.29115,2,
"Sampling Grid",480.185,-64.8316,-68.36587,2,
"Sampling Grid",480.190,-64.79996,-68.44041,2,
"Sampling Grid",480.195,-64.76828,-68.51478,2,
"Sampling Grid",480.200,-64.73657,-68.58897,2,
"Sampling Grid",485.000,-65.94217,-65.40672,2,
"Sampling Grid",485.500,-65.91202,-65.48804,2,
"Sampling Grid",485.100,-65.88183,-65.56917,2,
"Sampling Grid",485.150,-65.8516,-65.65011,2,
"Sampling Grid",485.200,-65.82133,-65.73086,2,
"Sampling Grid",485.250,-65.79101,-65.81141,2,
"Sampling Grid",485.300,-65.76065,-65.89178,2,
"Sampling Grid",485.350,-65.73025,-65.97196,2,
"Sampling Grid",485.400,-65.69981,-66.05195,2,
"Sampling Grid",485.450,-65.66933,-66.13176,2,
"Sampling Grid",485.500,-65.6388,-66.21137,2,
"Sampling Grid",485.550,-65.60824,-66.2908,2,
"Sampling Grid",485.600,-65.57763,-66.37004,2,
"Sampling Grid",485.650,-65.54699,-66.4491,2,
"Sampling Grid",485.700,-65.5163,-66.52797,2,
"Sampling Grid",485.750,-65.48558,-66.60665,2,
"Sampling Grid",485.800,-65.45481,-66.68515,2,
"Sampling Grid",485.850,-65.424,-66.76346,2,
"Sampling Grid",485.900,-65.39316,-66.84159,2,
"Sampling Grid",485.950,-65.36228,-66.91954,2,
"Sampling Grid",485.100,-65.33135,-66.9973,2,
"Sampling Grid",485.105,-65.30039,-67.07488,2,
"Sampling Grid",485.110,-65.26939,-67.15228,2,
"Sampling Grid",485.115,-65.23834,-67.2295,2,
"Sampling Grid",485.120,-65.20727,-67.30653,2,
"Sampling Grid",485.125,-65.17615,-67.38339,2,
"Sampling Grid",485.130,-65.14499,-67.46006,2,
"Sampling Grid",485.135,-65.1138,-67.53655,2,
"Sampling Grid",485.140,-65.08257,-67.61287,2,
"Sampling Grid",485.145,-65.0513,-67.689,2,
"Sampling Grid",485.150,-65.01999,-67.76496,2,
"Sampling Grid",485.155,-64.98864,-67.84074,2,
"Sampling Grid",485.160,-64.95726,-67.91634,2,
"Sampling Grid",485.165,-64.92584,-67.99176,2,
"Sampling Grid",485.170,-64.89439,-68.06701,2,
"Sampling Grid",485.175,-64.86289,-68.14208,2,
"Sampling Grid",485.180,-64.83137,-68.21697,2,
"Sampling Grid",485.185,-64.7998,-68.29169,2,
"Sampling Grid",485.190,-64.7682,-68.36624,2,
"Sampling Grid",485.195,-64.73656,-68.44061,2,
"Sampling Grid",485.200,-64.70489,-68.5148,2,
"Sampling Grid",490.000,-65.90893,-65.33299,2,
"Sampling Grid",490.500,-65.87882,-65.4143,2,
"Sampling Grid",490.100,-65.84866,-65.49541,2,
"Sampling Grid",490.150,-65.81847,-65.57633,2,
"Sampling Grid",490.200,-65.78824,-65.65707,2,
"Sampling Grid",490.250,-65.75796,-65.73761,2,
"Sampling Grid",490.300,-65.72764,-65.81797,2,
"Sampling Grid",490.350,-65.69728,-65.89813,2,
"Sampling Grid",490.400,-65.66687,-65.97811,2,
"Sampling Grid",490.450,-65.63643,-66.0579,2,
"Sampling Grid",490.500,-65.60595,-66.1375,2,
"Sampling Grid",490.550,-65.57542,-66.21692,2,
"Sampling Grid",490.600,-65.54485,-66.29615,2,
"Sampling Grid",490.650,-65.51425,-66.3752,2,
"Sampling Grid",490.700,-65.4836,-66.45405,2,
"Sampling Grid",490.750,-65.45291,-66.53273,2,
"Sampling Grid",490.800,-65.42218,-66.61122,2,
"Sampling Grid",490.850,-65.39142,-66.68952,2,
"Sampling Grid",490.900,-65.36061,-66.76765,2,
"Sampling Grid",490.950,-65.32976,-66.84559,2,
"Sampling Grid",490.100,-65.29888,-66.92334,2,
"Sampling Grid",490.105,-65.26795,-67.00092,2,
"Sampling Grid",490.110,-65.23699,-67.07831,2,
"Sampling Grid",490.115,-65.20598,-67.15552,2,
"Sampling Grid",490.120,-65.17494,-67.23255,2,
"Sampling Grid",490.125,-65.14386,-67.3094,2,
"Sampling Grid",490.130,-65.11274,-67.38607,2,
"Sampling Grid",490.135,-65.08159,-67.46256,2,
"Sampling Grid",490.140,-65.05039,-67.53887,2,
"Sampling Grid",490.145,-65.01916,-67.615,2,
"Sampling Grid",490.150,-64.98789,-67.69096,2,
"Sampling Grid",490.155,-64.95658,-67.76674,2,
"Sampling Grid",490.160,-64.92524,-67.84234,2,
"Sampling Grid",490.165,-64.89386,-67.91776,2,
"Sampling Grid",490.170,-64.86244,-67.99301,2,
"Sampling Grid",490.175,-64.83099,-68.06808,2,
"Sampling Grid",490.180,-64.79949,-68.14297,2,
"Sampling Grid",490.185,-64.76796,-68.21769,2,
"Sampling Grid",490.190,-64.7364,-68.29224,2,
"Sampling Grid",490.195,-64.7048,-68.36661,2,
"Sampling Grid",490.200,-64.67316,-68.44081,2,
"Sampling Grid",495.000,-65.87564,-65.25946,2,
"Sampling Grid",495.500,-65.84557,-65.34075,2,
"Sampling Grid",495.100,-65.81546,-65.42184,2,
"Sampling Grid",495.150,-65.78531,-65.50275,2,
"Sampling Grid",495.200,-65.75511,-65.58347,2,
"Sampling Grid",495.250,-65.72487,-65.664,2,
"Sampling Grid",495.300,-65.69459,-65.74434,2,
"Sampling Grid",495.350,-65.66427,-65.82449,2,
"Sampling Grid",495.400,-65.6339,-65.90445,2,
"Sampling Grid",495.450,-65.6035,-65.98423,2,
"Sampling Grid",495.500,-65.57305,-66.06382,2,
"Sampling Grid",495.550,-65.54256,-66.14322,2,
"Sampling Grid",495.600,-65.51204,-66.22244,2,
"Sampling Grid",495.650,-65.48147,-66.30148,2,
"Sampling Grid",495.700,-65.45086,-66.38033,2,
"Sampling Grid",495.750,-65.42021,-66.45899,2,
"Sampling Grid",495.800,-65.38952,-66.53747,2,
"Sampling Grid",495.850,-65.35879,-66.61577,2,
"Sampling Grid",495.900,-65.32802,-66.69388,2,
"Sampling Grid",495.950,-65.29721,-66.77181,2,
"Sampling Grid",495.100,-65.26636,-66.84956,2,
"Sampling Grid",495.105,-65.23548,-66.92713,2,
"Sampling Grid",495.110,-65.20455,-67.00452,2,
"Sampling Grid",495.115,-65.17359,-67.08172,2,
"Sampling Grid",495.120,-65.14258,-67.15875,2,
"Sampling Grid",495.125,-65.11154,-67.23559,2,
"Sampling Grid",495.130,-65.08046,-67.31226,2,
"Sampling Grid",495.135,-65.04934,-67.38874,2,
"Sampling Grid",495.140,-65.01818,-67.46505,2,
"Sampling Grid",495.145,-64.98699,-67.54118,2,
"Sampling Grid",495.150,-64.95576,-67.61714,2,
"Sampling Grid",495.155,-64.92449,-67.69291,2,
"Sampling Grid",495.160,-64.89318,-67.76851,2,
"Sampling Grid",495.165,-64.86184,-67.84393,2,
"Sampling Grid",495.170,-64.83046,-67.91918,2,
"Sampling Grid",495.175,-64.79904,-67.99425,2,
"Sampling Grid",495.180,-64.76758,-68.06915,2,
"Sampling Grid",495.185,-64.73609,-68.14387,2,
"Sampling Grid",495.190,-64.70456,-68.21842,2,
"Sampling Grid",495.195,-64.673,-68.29279,2,
"Sampling Grid",495.200,-64.6414,-68.36699,2,
"Sampling Grid",500.000,-65.84233,-65.18612,2,
"Sampling Grid",500.500,-65.8123,-65.26739,2,
"Sampling Grid",500.100,-65.78222,-65.34847,2,
"Sampling Grid",500.150,-65.75211,-65.42936,2,
"Sampling Grid",500.200,-65.72195,-65.51006,2,
"Sampling Grid",500.250,-65.69175,-65.59057,2,
"Sampling Grid",500.300,-65.6615,-65.67089,2,
"Sampling Grid",500.350,-65.63122,-65.75103,2,
"Sampling Grid",500.400,-65.60089,-65.83098,2,
"Sampling Grid",500.450,-65.57053,-65.91075,2,
"Sampling Grid",500.500,-65.54012,-65.99032,2,
"Sampling Grid",500.550,-65.50967,-66.06972,2,
"Sampling Grid",500.600,-65.47918,-66.14892,2,
"Sampling Grid",500.650,-65.44865,-66.22795,2,
"Sampling Grid",500.700,-65.41808,-66.30678,2,
"Sampling Grid",500.750,-65.38747,-66.38544,2,
"Sampling Grid",500.800,-65.35682,-66.46391,2,
"Sampling Grid",500.850,-65.32613,-66.5422,2,
"Sampling Grid",500.900,-65.2954,-66.6203,2,
"Sampling Grid",500.950,-65.26462,-66.69822,2,
"Sampling Grid",500.100,-65.23382,-66.77597,2,
"Sampling Grid",500.105,-65.20297,-66.85353,2,
"Sampling Grid",500.110,-65.17208,-66.93091,2,
"Sampling Grid",500.115,-65.14115,-67.0081,2,
"Sampling Grid",500.120,-65.11018,-67.08512,2,
"Sampling Grid",500.125,-65.07918,-67.16196,2,
"Sampling Grid",500.130,-65.04814,-67.23863,2,
"Sampling Grid",500.135,-65.01706,-67.31511,2,
"Sampling Grid",500.140,-64.98594,-67.39141,2,
"Sampling Grid",500.145,-64.95478,-67.46754,2,
"Sampling Grid",500.150,-64.92359,-67.54349,2,
"Sampling Grid",500.155,-64.89235,-67.61926,2,
"Sampling Grid",500.160,-64.86108,-67.69486,2,
"Sampling Grid",500.165,-64.82978,-67.77028,2,
"Sampling Grid",500.170,-64.79843,-67.84553,2,
"Sampling Grid",500.175,-64.76705,-67.9206,2,
"Sampling Grid",500.180,-64.73563,-67.99549,2,
"Sampling Grid",500.185,-64.70418,-68.07021,2,
"Sampling Grid",500.190,-64.67269,-68.14476,2,
"Sampling Grid",500.195,-64.64116,-68.21914,2,
"Sampling Grid",500.200,-64.6096,-68.29334,2,
"Sampling Grid",505.000,-65.80897,-65.11297,2,
"Sampling Grid",505.500,-65.77898,-65.19422,2,
"Sampling Grid",505.100,-65.74895,-65.27528,2,
"Sampling Grid",505.150,-65.71887,-65.35615,2,
"Sampling Grid",505.200,-65.68875,-65.43683,2,
"Sampling Grid",505.250,-65.65859,-65.51733,2,
"Sampling Grid",505.300,-65.62838,-65.59764,2,
"Sampling Grid",505.350,-65.59814,-65.67776,2,
"Sampling Grid",505.400,-65.56785,-65.7577,2,
"Sampling Grid",505.450,-65.53752,-65.83745,2,
"Sampling Grid",505.500,-65.50715,-65.91701,2,
"Sampling Grid",505.550,-65.47674,-65.99639,2,
"Sampling Grid",505.600,-65.44629,-66.07559,2,
"Sampling Grid",505.650,-65.4158,-66.1546,2,
"Sampling Grid",505.700,-65.38527,-66.23342,2,
"Sampling Grid",505.750,-65.35469,-66.31207,2,
"Sampling Grid",505.800,-65.32408,-66.39053,2,
"Sampling Grid",505.850,-65.29343,-66.46881,2,
"Sampling Grid",505.900,-65.26273,-66.5469,2,
"Sampling Grid",505.950,-65.232,-66.62482,2,
"Sampling Grid",505.100,-65.20123,-66.70255,2,
"Sampling Grid",505.105,-65.17042,-66.7801,2,
"Sampling Grid",505.110,-65.13957,-66.85747,2,
"Sampling Grid",505.115,-65.10868,-66.93467,2,
"Sampling Grid",505.120,-65.07775,-67.01168,2,
"Sampling Grid",505.125,-65.04678,-67.08851,2,
"Sampling Grid",505.130,-65.01578,-67.16517,2,
"Sampling Grid",505.135,-64.98473,-67.24165,2,
"Sampling Grid",505.140,-64.95365,-67.31795,2,
"Sampling Grid",505.145,-64.92253,-67.39407,2,
"Sampling Grid",505.150,-64.89138,-67.47002,2,
"Sampling Grid",505.155,-64.86018,-67.54579,2,
"Sampling Grid",505.160,-64.82895,-67.62139,2,
"Sampling Grid",505.165,-64.79768,-67.6968,2,
"Sampling Grid",505.170,-64.76637,-67.77205,2,
"Sampling Grid",505.175,-64.73503,-67.84712,2,
"Sampling Grid",505.180,-64.70365,-67.92201,2,
"Sampling Grid",505.185,-64.67223,-67.99674,2,
"Sampling Grid",505.190,-64.64078,-68.07129,2,
"Sampling Grid",505.195,-64.60929,-68.14566,2,
"Sampling Grid",505.200,-64.57776,-68.21987,2,
"Sampling Grid",510.000,-65.77558,-65.04001,2,
"Sampling Grid",510.500,-65.74563,-65.12124,2,
"Sampling Grid",510.100,-65.71563,-65.20228,2,
"Sampling Grid",510.150,-65.6856,-65.28313,2,
"Sampling Grid",510.200,-65.65551,-65.3638,2,
"Sampling Grid",510.250,-65.62539,-65.44428,2,
"Sampling Grid",510.300,-65.59523,-65.52457,2,
"Sampling Grid",510.350,-65.56502,-65.60468,2,
"Sampling Grid",510.400,-65.53477,-65.6846,2,
"Sampling Grid",510.450,-65.50448,-65.76434,2,
"Sampling Grid",510.500,-65.47415,-65.84389,2,
"Sampling Grid",510.550,-65.44378,-65.92325,2,
"Sampling Grid",510.600,-65.41336,-66.00243,2,
"Sampling Grid",510.650,-65.38291,-66.08143,2,
"Sampling Grid",510.700,-65.35241,-66.16025,2,
"Sampling Grid",510.750,-65.32188,-66.23888,2,
"Sampling Grid",510.800,-65.2913,-66.31733,2,
"Sampling Grid",510.850,-65.26069,-66.3956,2,
"Sampling Grid",510.900,-65.23003,-66.47368,2,
"Sampling Grid",510.950,-65.19934,-66.55159,2,
"Sampling Grid",510.100,-65.16861,-66.62931,2,
"Sampling Grid",510.105,-65.13783,-66.70686,2,
"Sampling Grid",510.110,-65.10702,-66.78422,2,
"Sampling Grid",510.115,-65.07617,-66.86141,2,
"Sampling Grid",510.120,-65.04528,-66.93842,2,
"Sampling Grid",510.125,-65.01435,-67.01524,2,
"Sampling Grid",510.130,-64.98338,-67.09189,2,
"Sampling Grid",510.135,-64.95237,-67.16837,2,
"Sampling Grid",510.140,-64.92133,-67.24466,2,
"Sampling Grid",510.145,-64.89025,-67.32078,2,
"Sampling Grid",510.150,-64.85913,-67.39673,2,
"Sampling Grid",510.155,-64.82797,-67.47249,2,
"Sampling Grid",510.160,-64.79678,-67.54809,2,
"Sampling Grid",510.165,-64.76554,-67.6235,2,
"Sampling Grid",510.170,-64.73427,-67.69875,2,
"Sampling Grid",510.175,-64.70297,-67.77381,2,
"Sampling Grid",510.180,-64.67162,-67.84871,2,
"Sampling Grid",510.185,-64.64024,-67.92343,2,
"Sampling Grid",510.190,-64.60883,-67.99798,2,
"Sampling Grid",510.195,-64.57737,-68.07236,2,
"Sampling Grid",510.200,-64.54588,-68.14656,2,
"Sampling Grid",515.000,-65.74216,-64.96723,2,
"Sampling Grid",515.500,-65.71225,-65.04844,2,
"Sampling Grid",515.100,-65.68229,-65.12947,2,
"Sampling Grid",515.150,-65.65229,-65.2103,2,
"Sampling Grid",515.200,-65.62224,-65.29095,2,
"Sampling Grid",515.250,-65.59216,-65.37142,2,
"Sampling Grid",515.300,-65.56203,-65.45169,2,
"Sampling Grid",515.350,-65.53186,-65.53178,2,
"Sampling Grid",515.400,-65.50165,-65.61169,2,
"Sampling Grid",515.450,-65.4714,-65.69141,2,
"Sampling Grid",515.500,-65.44111,-65.77094,2,
"Sampling Grid",515.550,-65.41078,-65.8503,2,
"Sampling Grid",515.600,-65.3804,-65.92947,2,
"Sampling Grid",515.650,-65.34998,-66.00845,2,
"Sampling Grid",515.700,-65.31953,-66.08725,2,
"Sampling Grid",515.750,-65.28903,-66.16587,2,
"Sampling Grid",515.800,-65.25849,-66.24431,2,
"Sampling Grid",515.850,-65.22792,-66.32257,2,
"Sampling Grid",515.900,-65.1973,-66.40065,2,
"Sampling Grid",515.950,-65.16664,-66.47854,2,
"Sampling Grid",515.100,-65.13595,-66.55626,2,
"Sampling Grid",515.105,-65.10521,-66.63379,2,
"Sampling Grid",515.110,-65.07443,-66.71115,2,
"Sampling Grid",515.115,-65.04362,-66.78833,2,
"Sampling Grid",515.120,-65.01277,-66.86533,2,
"Sampling Grid",515.125,-64.98188,-66.94215,2,
"Sampling Grid",515.130,-64.95095,-67.0188,2,
"Sampling Grid",515.135,-64.91998,-67.09526,2,
"Sampling Grid",515.140,-64.88897,-67.17156,2,
"Sampling Grid",515.145,-64.85793,-67.24767,2,
"Sampling Grid",515.150,-64.82684,-67.32361,2,
"Sampling Grid",515.155,-64.79572,-67.39937,2,
"Sampling Grid",515.160,-64.76457,-67.47496,2,
"Sampling Grid",515.165,-64.73337,-67.55038,2,
"Sampling Grid",515.170,-64.70214,-67.62562,2,
"Sampling Grid",515.175,-64.67087,-67.70068,2,
"Sampling Grid",515.180,-64.63956,-67.77558,2,
"Sampling Grid",515.185,-64.60822,-67.8503,2,
"Sampling Grid",515.190,-64.57684,-67.92485,2,
"Sampling Grid",515.195,-64.54542,-67.99923,2,
"Sampling Grid",515.200,-64.51397,-68.07343,2,
"Sampling Grid",520.000,-65.7087,-64.89465,2,
"Sampling Grid",520.500,-65.67882,-64.97584,2,
"Sampling Grid",520.100,-65.64891,-65.05684,2,
"Sampling Grid",520.150,-65.61894,-65.13766,2,
"Sampling Grid",520.200,-65.58894,-65.21829,2,
"Sampling Grid",520.250,-65.55889,-65.29874,2,
"Sampling Grid",520.300,-65.5288,-65.379,2,
"Sampling Grid",520.350,-65.49867,-65.45907,2,
"Sampling Grid",520.400,-65.4685,-65.53896,2,
"Sampling Grid",520.450,-65.43829,-65.61867,2,
"Sampling Grid",520.500,-65.40803,-65.69819,2,
"Sampling Grid",520.550,-65.37774,-65.77752,2,
"Sampling Grid",520.600,-65.3474,-65.85668,2,
"Sampling Grid",520.650,-65.31702,-65.93565,2,
"Sampling Grid",520.700,-65.2866,-66.01444,2,
"Sampling Grid",520.750,-65.25615,-66.09305,2,
"Sampling Grid",520.800,-65.22565,-66.17148,2,
"Sampling Grid",520.850,-65.19511,-66.24972,2,
"Sampling Grid",520.900,-65.16453,-66.32779,2,
"Sampling Grid",520.950,-65.13391,-66.40568,2,
