"studyName","event number","datetime GMT","grid line","grid station","lat dec (º)","lon dec (º)","station name","bottle number","depth (m)","O2 (ml/L)","O2 (µmol/L)","comments (rec)"
PD96-01,297,"1996-01-17 09:46:00",600,040,-64.9615,-64.32183,,,0.8,9.21,411.4,
PD96-01,314,"1996-01-17 13:24:00",605,040,-64.93,-64.21883,,,200.4,4.73,211,
PD96-01,314,"1996-01-17 13:24:00",605,040,-64.93,-64.21883,,,20.7,8.52,380.5,
PD96-01,314,"1996-01-17 13:24:00",605,040,-64.93,-64.21883,,,16.3,9.16,408.8,
PD96-01,314,"1996-01-17 13:24:00",605,040,-64.93,-64.21883,,,10.3,8.99,401.4,
PD96-01,314,"1996-01-17 13:24:00",605,040,-64.93,-64.21883,,,6.9,9.17,409.2,
PD96-01,314,"1996-01-17 13:24:00",605,040,-64.93,-64.21883,,,3.4,9.18,410,
PD96-01,314,"1996-01-17 13:24:00",605,040,-64.93,-64.21883,,,1.2,9.27,413.9,
PD96-01,331,"1996-01-17 16:52:00",610,040,-64.895,-64.183,,,199.9,4.55,203,
PD96-01,331,"1996-01-17 16:52:00",610,040,-64.895,-64.183,,,19.5,9.04,403.7,
PD96-01,331,"1996-01-17 16:52:00",610,040,-64.895,-64.183,,,16,9.02,402.8,
PD96-01,331,"1996-01-17 16:52:00",610,040,-64.895,-64.183,,,10.9,9.01,402.3,
PD96-01,331,"1996-01-17 16:52:00",610,040,-64.895,-64.183,,,6.5,9.09,405.7,
PD96-01,331,"1996-01-17 16:52:00",610,040,-64.895,-64.183,,,3.5,9.1,406,
PD96-01,331,"1996-01-17 16:52:00",610,040,-64.895,-64.183,,,1.9,9.1,406.3,
PD96-01,346,"1996-01-17 20:09:00",615,040,-64.86267,-64.10933,,,202.4,4.6,205.2,
PD96-01,346,"1996-01-17 20:09:00",615,040,-64.86267,-64.10933,,,2.1,9.33,416.7,
PD96-01,364,"1996-01-17 23:32:00",620,040,-64.828,-64.04183,,,201.4,4.61,205.7,
PD96-01,364,"1996-01-17 23:32:00",620,040,-64.828,-64.04183,,,29.5,7.31,326.2,
PD96-01,364,"1996-01-17 23:32:00",620,040,-64.828,-64.04183,,,24.1,7.82,349.3,
PD96-01,364,"1996-01-17 23:32:00",620,040,-64.828,-64.04183,,,14.4,7.98,356.2,
PD96-01,364,"1996-01-17 23:32:00",620,040,-64.828,-64.04183,,,10.6,8.58,383.2,
PD96-01,364,"1996-01-17 23:32:00",620,040,-64.828,-64.04183,,,5.5,8.59,383.4,
PD96-01,364,"1996-01-17 23:32:00",620,040,-64.828,-64.04183,,,1.9,8.85,395.2,
PD96-01,379,"1996-01-18 09:24:00",620,040,-64.828,-64.041,,,500.2,4.26,190.4,
PD96-01,379,"1996-01-18 09:24:00",620,040,-64.828,-64.041,,,1.5,9.26,413.5,
PD96-01,410,"1996-01-18 15:50:00",610,040,-64.89533,-64.1785,,,201.7,4.6,205.5,
PD96-01,410,"1996-01-18 15:50:00",610,040,-64.89533,-64.1785,,,15.5,9.05,404.1,
PD96-01,410,"1996-01-18 15:50:00",610,040,-64.89533,-64.1785,,,13,9.07,405.1,
PD96-01,410,"1996-01-18 15:50:00",610,040,-64.89533,-64.1785,,,8,9.13,407.4,
PD96-01,410,"1996-01-18 15:50:00",610,040,-64.89533,-64.1785,,,5.9,9.14,408.2,
PD96-01,410,"1996-01-18 15:50:00",610,040,-64.89533,-64.1785,,,3,9.26,413.3,
PD96-01,410,"1996-01-18 15:50:00",610,040,-64.89533,-64.1785,,,1,9.38,418.7,
PD96-01,441,"1996-01-18 22:43:00",600,040,-64.9635,-64.31983,,,500,4.24,189.5,
PD96-01,441,"1996-01-18 22:43:00",600,040,-64.9635,-64.31983,,,1.5,9.16,408.8,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,139.9,4.92,219.6,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,21,8.35,372.8,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,21,8.34,372.5,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,16.4,8.88,396.3,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,10.3,8.88,396.6,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,7,9.22,411.5,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,0.9,9.65,430.7,
PD96-01,461,"1996-01-19 14:43:00",,,-64.826,-64.04283,E,,0.9,9.69,432.6,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,201.1,4.61,205.9,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,17.9,8.24,368,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,14.5,8.48,378.6,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,9.3,8.94,399.2,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,9.3,8.93,398.8,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,6.5,8.96,399.8,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,3,8.99,401.3,
PD96-01,467,"1996-01-19 18:08:00",,235,-64.8425,-64.251,,,2.3,9.08,405.4,
PD96-01,471,"1996-01-19 20:24:00",,235,-64.87083,-64.424,,,192.8,4.76,212.5,
PD96-01,471,"1996-01-19 20:24:00",,235,-64.87083,-64.424,,,192.8,4.77,212.7,
PD96-01,471,"1996-01-19 20:24:00",,235,-64.87083,-64.424,,,1,8.79,392.6,
PD96-01,478,"1996-01-20 09:27:00",,,-64.7795,-64.07667,B,,40.2,7.11,317.3,
PD96-01,478,"1996-01-20 09:27:00",,,-64.7795,-64.07667,B,,25.6,8.07,360.2,
PD96-01,478,"1996-01-20 09:27:00",,,-64.7795,-64.07667,B,,21.1,8.51,379.8,
PD96-01,478,"1996-01-20 09:27:00",,,-64.7795,-64.07667,B,,12.9,8.42,376,
PD96-01,478,"1996-01-20 09:27:00",,,-64.7795,-64.07667,B,,9.5,8.55,381.6,
PD96-01,478,"1996-01-20 09:27:00",,,-64.7795,-64.07667,B,,5.1,8.5,379.6,
PD96-01,478,"1996-01-20 09:27:00",,,-64.7795,-64.07667,B,,1.1,8.55,381.5,
PD96-01,484,"1996-01-20 12:08:00",,,-64.815,-64.0455,E,,174.8,4.89,218.3,
PD96-01,484,"1996-01-20 12:08:00",,,-64.815,-64.0455,E,,23.1,5.94,265.1,
PD96-01,484,"1996-01-20 12:08:00",,,-64.815,-64.0455,E,,18.4,8.5,379.3,
PD96-01,484,"1996-01-20 12:08:00",,,-64.815,-64.0455,E,,11.6,8.58,383.1,
PD96-01,484,"1996-01-20 12:08:00",,,-64.815,-64.0455,E,,7.9,8.02,358.2,
PD96-01,484,"1996-01-20 12:08:00",,,-64.815,-64.0455,E,,4.8,8.76,391.2,
PD96-01,484,"1996-01-20 12:08:00",,,-64.815,-64.0455,E,,0.9,8.73,389.7,
PD96-01,505,"1996-01-21 09:12:00",,,-65.06,-63.925,Lemaire,,315,4.73,211.1,
PD96-01,505,"1996-01-21 09:12:00",,,-65.06,-63.925,Lemaire,,1.2,8.36,373.1,
PD96-01,514,"1996-01-21 16:27:00",595,010,-65.11817,-64.02667,,,465,4.6,205.5,
PD96-01,514,"1996-01-21 16:27:00",595,010,-65.11817,-64.02667,,,23,7.92,353.5,
PD96-01,514,"1996-01-21 16:27:00",595,010,-65.11817,-64.02667,,,18.5,8.43,376.2,
PD96-01,514,"1996-01-21 16:27:00",595,010,-65.11817,-64.02667,,,11.5,9.04,403.6,
PD96-01,514,"1996-01-21 16:27:00",595,010,-65.11817,-64.02667,,,8.5,8.9,397.3,
PD96-01,514,"1996-01-21 16:27:00",595,010,-65.11817,-64.02667,,,4,9.43,421,
PD96-01,514,"1996-01-21 16:27:00",595,010,-65.11817,-64.02667,,,1.4,9.57,427.1,
PD96-01,522,"1996-01-21 22:17:00",585,010,-65.19283,-64.10017,,,216.7,4.56,203.7,
PD96-01,522,"1996-01-21 22:17:00",585,010,-65.19283,-64.10017,,,17.5,4.49,200.7,"? value"
PD96-01,522,"1996-01-21 22:17:00",585,010,-65.19283,-64.10017,,,14.5,9.18,409.8,
PD96-01,522,"1996-01-21 22:17:00",585,010,-65.19283,-64.10017,,,9,9.16,408.8,
PD96-01,522,"1996-01-21 22:17:00",585,010,-65.19283,-64.10017,,,6,9.1,406.2,
PD96-01,522,"1996-01-21 22:17:00",585,010,-65.19283,-64.10017,,,3,9.47,422.9,
PD96-01,522,"1996-01-21 22:17:00",585,010,-65.19283,-64.10017,,,1.1,9.41,420.3,
PD96-01,532,"1996-01-22 10:38:00",575,010,-65.285,-64.2895,,,200.1,4.54,202.5,
PD96-01,532,"1996-01-22 10:38:00",575,010,-65.285,-64.2895,,,22,8.15,364,
PD96-01,532,"1996-01-22 10:38:00",575,010,-65.285,-64.2895,,,17.9,8.49,378.9,
PD96-01,532,"1996-01-22 10:38:00",575,010,-65.285,-64.2895,,,11.1,8.48,378.4,
PD96-01,532,"1996-01-22 10:38:00",575,010,-65.285,-64.2895,,,8,8.35,372.6,
PD96-01,532,"1996-01-22 10:38:00",575,010,-65.285,-64.2895,,,4.1,8.72,389.1,
PD96-01,532,"1996-01-22 10:38:00",575,010,-65.285,-64.2895,,,1.2,8.73,389.7,
PD96-01,541,"1996-01-22 14:10:00",550,010,-65.46417,-64.63767,,,315,4.45,198.8,
PD96-01,541,"1996-01-22 14:10:00",550,010,-65.46417,-64.63767,,,48.2,6.24,278.7,
PD96-01,541,"1996-01-22 14:10:00",550,010,-65.46417,-64.63767,,,39.5,6.31,281.6,
PD96-01,541,"1996-01-22 14:10:00",550,010,-65.46417,-64.63767,,,24.2,6.52,291,
PD96-01,541,"1996-01-22 14:10:00",550,010,-65.46417,-64.63767,,,17.4,6.77,302.2,
PD96-01,541,"1996-01-22 14:10:00",550,010,-65.46417,-64.63767,,,8,8.01,357.4,
PD96-01,541,"1996-01-22 14:10:00",550,010,-65.46417,-64.63767,,,1.3,8.08,360.8,
PD96-01,550,"1996-01-22 21:02:00",,,-65.53567,-64.8135,6532.13S,,349.8,4.41,196.8,
PD96-01,550,"1996-01-22 21:02:00",,,-65.53567,-64.8135,Grand.Ch,,24.1,7.59,338.9,
PD96-01,550,"1996-01-22 21:02:00",,,-65.53567,-64.8135,Grand.Ch,,20,7.69,343.5,
PD96-01,550,"1996-01-22 21:02:00",,,-65.53567,-64.8135,Grand.Ch,,9,7.87,351.2,
PD96-01,550,"1996-01-22 21:02:00",,,-65.53567,-64.8135,Grand.Ch,,4.4,7.81,348.7,
PD96-01,550,"1996-01-22 21:02:00",,,-65.53567,-64.8135,Grand.Ch,,4.4,7.84,350.1,
PD96-01,550,"1996-01-22 21:02:00",,,-65.53567,-64.8135,Grand.Ch,,1,8.24,368,
PD96-01,562,"1996-01-23 11:08:00",,,-64.87317,-63.966,BD4A,,195,4.58,204.5,
PD96-01,562,"1996-01-23 11:08:00",,,-64.87317,-63.966,BD4A,,1.3,8.21,366.5,
PD96-01,562,"1996-01-23 11:08:00",,,-64.87317,-63.966,BD4A,,1.3,8.21,366.6,
PD96-01,581,"1996-01-23 16:41:00",,,-64.85383,-63.92383,BD4E/F,,374.9,4.34,193.6,
PD96-01,581,"1996-01-23 16:41:00",,,-64.85383,-63.92383,BD4E/F,,23.2,7.18,320.6,
PD96-01,581,"1996-01-23 16:41:00",,,-64.85383,-63.92383,BD4E/F,,19.2,7.23,322.9,
PD96-01,581,"1996-01-23 16:41:00",,,-64.85383,-63.92383,BD4E/F,,11.7,7.52,335.8,
PD96-01,581,"1996-01-23 16:41:00",,,-64.85383,-63.92383,BD4E/F,,8.6,7.87,351.5,
PD96-01,581,"1996-01-23 16:41:00",,,-64.85383,-63.92383,BD4E/F,,4.1,7.75,345.8,
PD96-01,581,"1996-01-23 16:41:00",,,-64.85383,-63.92383,BD4E/F,,1.4,8.22,366.9,
PD96-01,599,"1996-01-23 21:40:00",,,-64.81867,-63.88917,"BIS J",,91.5,5.56,248.1,
PD96-01,599,"1996-01-23 21:40:00",,,-64.81867,-63.88917,"BIS J",,21.4,7.85,350.2,
PD96-01,599,"1996-01-23 21:40:00",,,-64.81867,-63.88917,"BIS J",,17.8,7.92,353.5,
PD96-01,599,"1996-01-23 21:40:00",,,-64.81867,-63.88917,"BIS J",,10.9,7.97,355.8,
PD96-01,599,"1996-01-23 21:40:00",,,-64.81867,-63.88917,"BIS J",,7.9,8.1,361.4,
PD96-01,599,"1996-01-23 21:40:00",,,-64.81867,-63.88917,"BIS J",,4,8.03,358.3,
PD96-01,599,"1996-01-23 21:40:00",,,-64.81867,-63.88917,"BIS J",,1.1,8.74,390.2,
PD96-01,607,"1996-01-24 09:14:00",,,-64.78217,-64.074,B,,30.4,7.67,342.5,
PD96-01,607,"1996-01-24 09:14:00",,,-64.78217,-64.074,B,,1,8.47,378.2,
PD96-01,613,"1996-01-24 11:10:00",,,-64.81767,-64.12017,E,,315,4.4,196.4,
PD96-01,613,"1996-01-24 11:10:00",,,-64.81767,-64.12017,E,,30,7.61,339.7,
PD96-01,613,"1996-01-24 11:10:00",,,-64.81767,-64.12017,E,,24.1,7.97,355.9,
PD96-01,613,"1996-01-24 11:10:00",,,-64.81767,-64.12017,E,,15.1,8.04,358.9,
PD96-01,613,"1996-01-24 11:10:00",,,-64.81767,-64.12017,E,,10.9,8.2,366.2,
PD96-01,613,"1996-01-24 11:10:00",,,-64.81767,-64.12017,E,,5.5,8.39,374.4,
PD96-01,613,"1996-01-24 11:10:00",,,-64.81767,-64.12017,E,,1.1,8.53,380.9,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,500.1,4.11,183.6,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,100.1,6.67,297.6,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,50.6,7.75,346.2,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,30.9,7.8,348.3,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,22.1,7.79,347.7,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,10.9,7.8,348.1,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,1.8,7.78,347.5,
PD96-01,677,"1996-01-26 09:27:00",400,200,-65.2365,-69.784,,,1.8,7.77,346.9,
PD96-01,684,"1996-01-26 12:40:00",400,180,-65.367,-69.50217,,,499.9,4.31,192.3,
PD96-01,684,"1996-01-26 12:40:00",400,180,-65.367,-69.50217,,,0.7,7.85,350.3,
PD96-01,694,"1996-01-26 19:27:00",400,160,-65.4965,-69.20417,,,333,4.15,185.1,
PD96-01,694,"1996-01-26 19:27:00",400,160,-65.4965,-69.20417,,,74.9,6.67,297.6,
PD96-01,694,"1996-01-26 19:27:00",400,160,-65.4965,-69.20417,,,45.7,7.73,345.2,
PD96-01,694,"1996-01-26 19:27:00",400,160,-65.4965,-69.20417,,,27.9,7.85,350.4,
PD96-01,694,"1996-01-26 19:27:00",400,160,-65.4965,-69.20417,,,24.9,7.81,348.8,
PD96-01,694,"1996-01-26 19:27:00",400,160,-65.4965,-69.20417,,,10.1,7.79,348,
PD96-01,694,"1996-01-26 19:27:00",400,160,-65.4965,-69.20417,,,1,7.79,347.7,
PD96-01,703,"1996-01-26 23:15:00",400,140,-65.6235,-68.8985,,,335.9,4.14,184.7,
PD96-01,703,"1996-01-26 23:15:00",400,140,-65.6235,-68.8985,,,54.2,7.27,324.7,
PD96-01,703,"1996-01-26 23:15:00",400,140,-65.6235,-68.8985,,,43.9,7.6,339.1,
PD96-01,703,"1996-01-26 23:15:00",400,140,-65.6235,-68.8985,,,27.3,7.83,349.7,
PD96-01,703,"1996-01-26 23:15:00",400,140,-65.6235,-68.8985,,,20.1,7.83,349.5,
PD96-01,703,"1996-01-26 23:15:00",400,140,-65.6235,-68.8985,,,9.9,7.84,349.8,
PD96-01,703,"1996-01-26 23:15:00",400,140,-65.6235,-68.8985,,,1.2,7.86,351,
PD96-01,712,"1996-01-27 02:44:00",400,120,-65.7525,-68.59467,,,321.8,4.13,184.6,
PD96-01,712,"1996-01-27 02:44:00",400,120,-65.7525,-68.59467,,,1.3,7.88,351.6,
PD96-01,723,"1996-01-27 08:22:00",400,100,-65.87633,-68.26817,,,340.6,4.13,184.6,
PD96-01,723,"1996-01-27 08:22:00",400,100,-65.87633,-68.26817,,,1,7.92,353.6,
PD96-01,733,"1996-01-27 12:18:00",400,080,-66.00217,-67.97183,,,319.9,4.13,184.3,
PD96-01,733,"1996-01-27 12:18:00",400,080,-66.00217,-67.97183,,,41.2,7.94,354.3,
PD96-01,733,"1996-01-27 12:18:00",400,080,-66.00217,-67.97183,,,33.6,8,356.9,
PD96-01,733,"1996-01-27 12:18:00",400,080,-66.00217,-67.97183,,,20.2,8.03,358.3,
PD96-01,733,"1996-01-27 12:18:00",400,080,-66.00217,-67.97183,,,9,8,357.2,
PD96-01,733,"1996-01-27 12:18:00",400,080,-66.00217,-67.97183,,,7.3,8,357.2,
PD96-01,733,"1996-01-27 12:18:00",400,080,-66.00217,-67.97183,,,0.8,7.99,356.7,
PD96-01,739,"1996-01-27 13:44:00",400,060,-66.12767,-67.6575,,,380.4,4.23,188.8,
PD96-01,739,"1996-01-27 13:44:00",400,060,-66.12767,-67.6575,,,50.1,7.66,342,"DRAWN LAST"
PD96-01,739,"1996-01-27 13:44:00",400,060,-66.12767,-67.6575,,,28.7,8,357.2,
PD96-01,739,"1996-01-27 13:44:00",400,060,-66.12767,-67.6575,,,18,8.02,357.9,
PD96-01,739,"1996-01-27 13:44:00",400,060,-66.12767,-67.6575,,,13.1,8.02,357.9,
PD96-01,739,"1996-01-27 13:44:00",400,060,-66.12767,-67.6575,,,7.5,8.02,358.1,
PD96-01,739,"1996-01-27 13:44:00",400,060,-66.12767,-67.6575,,,1.4,8.04,358.9,
PD96-01,749,"1996-01-27 18:13:00",400,040,-66.252,-67.34033,,,169.1,4.9,219,
PD96-01,749,"1996-01-27 18:13:00",400,040,-66.252,-67.34033,,,39.3,7.18,320.4,
PD96-01,749,"1996-01-27 18:13:00",400,040,-66.252,-67.34033,,,30.8,8.07,360.1,
PD96-01,749,"1996-01-27 18:13:00",400,040,-66.252,-67.34033,,,17.9,8.36,373,
PD96-01,749,"1996-01-27 18:13:00",400,040,-66.252,-67.34033,,,12.9,8.44,376.9,
PD96-01,749,"1996-01-27 18:13:00",400,040,-66.252,-67.34033,,,6.7,8.47,378.3,
PD96-01,749,"1996-01-27 18:13:00",400,040,-66.252,-67.34033,,,1.6,8.45,377.2,
PD96-01,769,"1996-01-28 10:10:00",300,040,-66.8935,-68.92683,,,499.8,4.23,188.7,
PD96-01,769,"1996-01-28 10:10:00",300,040,-66.8935,-68.92683,,,1,8.2,365.9,
PD96-01,778,"1996-01-28 13:35:00",300,060,-66.75933,-69.24133,,,190,4.47,199.4,
PD96-01,778,"1996-01-28 13:35:00",300,060,-66.75933,-69.24133,,,42.7,7.77,346.8,
PD96-01,778,"1996-01-28 13:35:00",300,060,-66.75933,-69.24133,,,21.7,7.81,348.8,
PD96-01,778,"1996-01-28 13:35:00",300,060,-66.75933,-69.24133,,,15.5,7.84,349.9,
PD96-01,778,"1996-01-28 13:35:00",300,060,-66.75933,-69.24133,,,1.5,7.92,353.5,
PD96-01,778,"1996-01-28 13:35:00",300,060,-66.75933,-69.24133,,,35.5,7.81,348.7,
PD96-01,785,"1996-01-28 16:34:00",300,080,-66.636,-69.54967,,,382.6,4.21,187.9,
PD96-01,785,"1996-01-28 16:34:00",300,080,-66.636,-69.54967,,,40,7.42,331.2,
PD96-01,785,"1996-01-28 16:34:00",300,080,-66.636,-69.54967,,,33,7.81,348.5,
PD96-01,785,"1996-01-28 16:34:00",300,080,-66.636,-69.54967,,,20,7.84,350.1,
PD96-01,785,"1996-01-28 16:34:00",300,080,-66.636,-69.54967,,,14.6,7.85,350.7,
PD96-01,785,"1996-01-28 16:34:00",300,080,-66.636,-69.54967,,,7.2,7.83,349.4,
PD96-01,785,"1996-01-28 16:34:00",300,080,-66.636,-69.54967,,,1.9,7.85,350.7,
PD96-01,794,"1996-01-28 20:35:00",300,100,-66.50717,-69.86383,,,461,4.41,196.7,
PD96-01,794,"1996-01-28 20:35:00",300,100,-66.50717,-69.86383,,,1.2,7.91,353,352.6
PD96-01,794,"1996-01-28 20:35:00",300,100,-66.50717,-69.86383,,,1.2,7.89,352.3,0.313
PD96-01,794,"1996-01-28 20:35:00",300,100,-66.50717,-69.86383,,,1.2,7.9,352.6,0.001
PD96-01,803,"1996-01-29 00:18:00",300,120,-66.37617,-70.178,,,448,4.38,195.7,
PD96-01,803,"1996-01-29 00:18:00",300,120,-66.37617,-70.178,,,60,6.94,309.9,
PD96-01,803,"1996-01-29 00:18:00",300,120,-66.37617,-70.178,,,42,7.47,333.6,
PD96-01,803,"1996-01-29 00:18:00",300,120,-66.37617,-70.178,,,35,7.6,339.2,
PD96-01,803,"1996-01-29 00:18:00",300,120,-66.37617,-70.178,,,21,7.89,352.2,
PD96-01,803,"1996-01-29 00:18:00",300,120,-66.37617,-70.178,,,7.7,8.02,358.1,
PD96-01,803,"1996-01-29 00:18:00",300,120,-66.37617,-70.178,,,0.9,8.02,357.8,
PD96-01,819,"1996-01-29 08:28:00",300,140,-66.2455,-70.48117,,,500,4.37,195.3,
PD96-01,819,"1996-01-29 08:28:00",300,140,-66.2455,-70.48117,,,1.4,7.92,353.5,
PD96-01,828,"1996-01-29 12:35:00",300,160,-66.115,-70.83267,,,488.3,4.27,190.7,
PD96-01,828,"1996-01-29 12:35:00",300,160,-66.115,-70.83267,,,60.5,7.11,317.2,
PD96-01,828,"1996-01-29 12:35:00",300,160,-66.115,-70.83267,,,30.2,7.58,338.2,
PD96-01,828,"1996-01-29 12:35:00",300,160,-66.115,-70.83267,,,21.8,7.72,344.8,
PD96-01,828,"1996-01-29 12:35:00",300,160,-66.115,-70.83267,,,11.2,7.67,342.5,
PD96-01,828,"1996-01-29 12:35:00",300,160,-66.115,-70.83267,,,1.3,7.71,344.3,
PD96-01,836,"1996-01-29 15:55:00",300,180,-65.98017,-71.08883,,,501,4.24,189.4,
PD96-01,836,"1996-01-29 15:55:00",300,180,-65.98017,-71.08883,,,53,7.3,326,
PD96-01,836,"1996-01-29 15:55:00",300,180,-65.98017,-71.08883,,,44,7.51,335.3,
PD96-01,836,"1996-01-29 15:55:00",300,180,-65.98017,-71.08883,,,27,7.86,351,
PD96-01,836,"1996-01-29 15:55:00",300,180,-65.98017,-71.08883,,,20,7.85,350.7,
PD96-01,836,"1996-01-29 15:55:00",300,180,-65.98017,-71.08883,,,9.6,7.82,349.2,
PD96-01,836,"1996-01-29 15:55:00",300,180,-65.98017,-71.08883,,,1.4,7.78,347.3,
PD96-01,843,"1996-01-29 19:41:00",300,200,-65.83933,-71.37067,,,910,4.42,197.3,CTD
PD96-01,844,"1996-01-29 22:21:00",300,200,-65.845,-71.37733,,,500.1,4.09,182.4,
PD96-01,844,"1996-01-29 22:21:00",300,200,-65.845,-71.37733,,,71.5,6.9,308.1,
PD96-01,844,"1996-01-29 22:21:00",300,200,-65.845,-71.37733,,,59,7.46,333,
PD96-01,844,"1996-01-29 22:21:00",300,200,-65.845,-71.37733,,,36.2,7.81,348.5,
PD96-01,844,"1996-01-29 22:21:00",300,200,-65.845,-71.37733,,,26,7.8,348,
PD96-01,844,"1996-01-29 22:21:00",300,200,-65.845,-71.37733,,,12.5,7.76,346.4,
PD96-01,844,"1996-01-29 22:21:00",300,200,-65.845,-71.37733,,,1.4,7.61,339.7,
PD96-01,854,"1996-01-30 08:00:00",200,200,-66.44417,-73.03233,,,500,4.03,180,
PD96-01,854,"1996-01-30 08:00:00",200,200,-66.44417,-73.03233,,,1.3,7.7,343.9,
PD96-01,862,"1996-01-30 14:02:00",200,180,-66.57933,-72.73167,,,499.2,4.04,180.2,
PD96-01,862,"1996-01-30 14:02:00",200,180,-66.57933,-72.73167,,,85.3,5.79,258.6,
PD96-01,862,"1996-01-30 14:02:00",200,180,-66.57933,-72.73167,,,70.4,6.16,275.2,
PD96-01,862,"1996-01-30 14:02:00",200,180,-66.57933,-72.73167,,,42.2,7.43,331.9,
PD96-01,862,"1996-01-30 14:02:00",200,180,-66.57933,-72.73167,,,30.9,7.7,343.8,
PD96-01,862,"1996-01-30 14:02:00",200,180,-66.57933,-72.73167,,,15,7.58,338.2,
PD96-01,862,"1996-01-30 14:02:00",200,180,-66.57933,-72.73167,,,1.8,7.68,342.9,
PD96-01,871,"1996-01-30 17:46:00",200,160,-66.7115,-72.44017,,,497.2,4.15,185.2,
PD96-01,871,"1996-01-30 17:46:00",200,160,-66.7115,-72.44017,,,63.3,6.85,305.8,
PD96-01,871,"1996-01-30 17:46:00",200,160,-66.7115,-72.44017,,,51.4,7.14,318.5,
PD96-01,871,"1996-01-30 17:46:00",200,160,-66.7115,-72.44017,,,31.5,7.71,344.1,
PD96-01,871,"1996-01-30 17:46:00",200,160,-66.7115,-72.44017,,,23,7.7,343.8,
PD96-01,871,"1996-01-30 17:46:00",200,160,-66.7115,-72.44017,,,1.8,7.72,344.5,
PD96-01,871,"1996-01-30 17:46:00",200,160,-66.7115,-72.44017,,,1.8,7.72,344.5,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,349.5,4.37,195.2,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,37.8,7.27,324.4,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,31.2,7.6,339.4,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,19,8.12,362.6,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,13.9,8.16,364.2,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,6.9,8.13,362.8,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,2.1,8.11,362.2,
PD96-01,881,"1996-01-30 21:40:00",200,140,-66.8475,-72.142,,,2.1,8.11,361.9,
PD96-01,890,"1996-01-31 01:06:00",200,120,-66.98117,-71.846,,,398.7,4.08,182.2,
PD96-01,890,"1996-01-31 01:06:00",200,120,-66.98117,-71.846,,,398.7,4.08,182,
PD96-01,890,"1996-01-31 01:06:00",200,120,-66.98117,-71.846,,,3.4,8.06,359.6,
PD96-01,890,"1996-01-31 01:06:00",200,120,-66.98117,-71.846,,,3.4,7.85,350.3,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,414.6,4.1,182.9,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,60,6.53,291.5,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,48.9,6.83,304.9,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,30.1,7.74,345.6,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,21.5,7.84,350.1,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,10.5,7.86,350.7,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,1.7,7.84,349.9,
PD96-01,900,"1996-01-31 07:54:00",200,100,-67.11683,-71.53117,,,1.7,7.84,350.2,
PD96-01,909,"1996-01-31 11:32:00",200,080,-67.247,-71.222,,,440.7,4.15,185.5,
