"studyName","Event","Cast Number","Bottle","Depth (m)","Datetime GMT","Latitude (º)","Longitude (º)","Nominal Station","Grid Line","Grid Station","Irradiance (%)","Chlorophyll (mg/m³)","Phaeopigment (mg/m³)","Filter Code","Platform","Sampling Device","Notes"
PD91-09,39,,2,242.909,"1991-11-13 17:55:00",-64.38333,-62.9,,700,020,,0.043,0.062,1,0,0,
PD91-09,48,,,0,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.561,0.107,1,0,0,
PD91-09,48,,12,0.596768,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.575,0.074,1,0,0,
PD91-09,48,,11,1.86032,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.525,0.115,1,0,0,
PD91-09,48,,10,14.0904,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.589,0.079,1,0,0,
PD91-09,48,,9,25.3086,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.546,0.084,1,0,0,
PD91-09,48,,8,34.7827,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.51,0.252,1,0,0,
PD91-09,48,,7,45.1222,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.589,0.079,1,0,0,
PD91-09,48,,6,54.586,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.546,0.122,1,0,0,
PD91-09,48,,5,65.0738,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.467,0.107,1,0,0,
PD91-09,48,,4,79.4892,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.431,0.124,1,0,0,
PD91-09,48,,3,120.311,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.139,0.035,1,0,0,
PD91-09,48,,2,150.314,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.072,0.046,1,0,0,
PD91-09,48,,1,400.815,"1991-11-14 03:33:00",-64.13667,-63.35167,,700,060,,0.016,0.015,1,0,0,
PD91-09,58,,,0,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.194,0.069,1,0,0,
PD91-09,58,,12,2.63725,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.216,0.067,1,0,0,
PD91-09,58,,11,9.69117,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.194,0.069,1,0,0,
PD91-09,58,,10,19.0987,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.194,0.079,1,0,0,
PD91-09,58,,9,29.661,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.216,0.076,1,0,0,
PD91-09,58,,8,39.9364,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.194,0.079,1,0,0,
PD91-09,58,,7,50.1252,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.194,0.126,1,0,0,
PD91-09,58,,6,60.2259,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.18,0.121,1,0,0,
PD91-09,58,,5,69.9715,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.236,0.085,1,0,0,
PD91-09,58,,4,80.5244,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.194,0.091,1,0,0,
PD91-09,58,,3,107.425,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.115,0.071,1,0,0,
PD91-09,58,,2,149.484,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.02,0.025,1,0,0,
PD91-09,58,,1,503.364,"1991-11-14 11:56:00",-64.01667,-63.65,,700,080,,0.004,0.014,1,0,0,
PD91-09,62,,,0,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.206,0.056,1,0,0,
PD91-09,62,,12,1.64373,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.203,0.059,1,0,0,
PD91-09,62,,11,9.81788,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.197,0.057,1,0,0,
PD91-09,62,,10,17.9999,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.194,0.064,1,0,0,
PD91-09,62,,9,29.6426,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.2,0.05,1,0,0,
PD91-09,62,,8,39.8655,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.203,0.047,1,0,0,
PD91-09,62,,7,49.3361,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.206,0.06,1,0,0,
PD91-09,62,,6,60.3512,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.187,0.066,1,0,0,
PD91-09,62,,5,79.1325,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.203,0.071,1,0,0,
PD91-09,62,,4,99.9416,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.184,0.069,1,0,0,
PD91-09,62,,3,120.046,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.103,0.063,1,0,0,
PD91-09,62,,2,149.925,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.031,0.027,1,0,0,
PD91-09,62,,1,372.77,"1991-11-14 15:38:00",-63.9,-63.96667,,700,100,,0.003,0.015,1,0,0,
PD91-09,68,,,0,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.172,0.063,1,0,0,
PD91-09,68,,12,1.62607,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.172,0.072,1,0,0,
PD91-09,68,,11,11.1879,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.158,0.096,1,0,0,
PD91-09,68,,10,19.8722,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.165,0.07,1,0,0,
PD91-09,68,,9,31.2958,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.172,0.063,1,0,0,
PD91-09,68,,8,39.7212,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.165,0.06,1,0,0,
PD91-09,68,,7,59.8322,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.172,0.063,1,0,0,
PD91-09,68,,6,80.6135,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.18,0.084,1,0,0,
PD91-09,68,,5,89.064,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.2,0.081,1,0,0,
PD91-09,68,,4,100.314,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.169,0.076,1,0,0,
PD91-09,68,,3,121.818,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.072,0.035,1,0,0,
PD91-09,68,,2,149.607,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.016,0.021,1,0,0,
PD91-09,68,,1,274.879,"1991-11-14 19:46:00",-63.78333,-64.26667,,700,120,,0.007,0.012,1,0,0,
PD91-09,76,,,0,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.23,0.059,1,0,0,
PD91-09,76,,12,2.8715,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.178,0.047,1,0,0,
PD91-09,76,,11,10.1963,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.212,0.057,1,0,0,
PD91-09,76,,10,19.9448,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.215,0.054,1,0,0,
PD91-09,76,,9,29.9119,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.206,0.06,1,0,0,
PD91-09,76,,8,39.8823,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.206,0.056,1,0,0,
PD91-09,76,,7,59.4563,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.2,0.066,1,0,0,
PD91-09,76,,6,79.5968,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.224,0.065,1,0,0,
PD91-09,76,,5,90.0618,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.221,0.072,1,0,0,
PD91-09,76,,4,99.888,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.194,0.08,1,0,0,
PD91-09,76,,3,119.584,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.163,0.078,1,0,0,
PD91-09,76,,2,148.407,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.025,0.019,1,0,0,
PD91-09,76,,1,300.538,"1991-11-15 00:17:00",-63.65,-64.58333,,700,140,,0.004,0.017,1,0,0,
PD91-09,90,,,0,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.237,0.054,1,0,0,
PD91-09,90,,12,3.34088,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.201,0.062,1,0,0,
PD91-09,90,,11,10.7557,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.187,0.067,1,0,0,
PD91-09,90,,10,19.4947,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.18,0.084,1,0,0,
PD91-09,90,,9,30.3074,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.187,0.067,1,0,0,
PD91-09,90,,8,40.0079,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.187,0.058,1,0,0,
PD91-09,90,,7,50.4476,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.194,0.069,1,0,0,
PD91-09,90,,6,60.3335,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.18,0.056,1,0,0,
PD91-09,90,,5,80.5782,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.18,0.074,1,0,0,
PD91-09,90,,4,100.386,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.136,0.062,1,0,0,
PD91-09,90,,3,119.673,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.051,0.034,1,0,0,
PD91-09,90,,2,149.749,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.012,0.018,1,0,0,
PD91-09,90,,1,501.149,"1991-11-15 10:10:00",-63.53333,-64.88333,,700,160,,0.002,0.005,1,0,0,
PD91-09,91,,,0,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.223,0.05,1,0,0,
PD91-09,91,,12,2.74522,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.216,0.057,1,0,0,
PD91-09,91,,11,10.1066,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.223,0.069,1,0,0,
PD91-09,91,,10,20.3048,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.223,0.069,1,0,0,
PD91-09,91,,9,30.2172,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.216,0.076,1,0,0,
PD91-09,91,,8,40.7622,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.23,0.071,1,0,0,
PD91-09,91,,7,50.0711,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.23,0.08,1,0,0,
PD91-09,91,,6,59.9574,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.208,0.074,1,0,0,
PD91-09,91,,5,80.9349,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.23,0.08,1,0,0,
PD91-09,91,,4,100.759,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.169,0.068,1,0,0,
PD91-09,91,,2,120.241,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.076,0.047,1,0,0,
PD91-09,91,,1,180.159,"1991-11-15 14:28:00",-63.55,-64.88333,,700,160,,0.01,0.013,1,0,0,
PD91-09,92,,,0,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.23,0.062,1,0,0,
PD91-09,92,,12,4.54965,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.172,0.063,1,0,0,
PD91-09,92,,11,10.5925,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.187,0.124,1,0,0,
PD91-09,92,,10,20.7366,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.187,0.058,1,0,0,
PD91-09,92,,9,30.5595,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.244,0.085,1,0,0,
PD91-09,92,,8,40.5466,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.201,0.062,1,0,0,
PD91-09,92,,7,50.2686,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.194,0.079,1,0,0,
PD91-09,92,,6,60.6735,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.216,0.076,1,0,0,
PD91-09,92,,5,79.9356,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.194,0.079,1,0,0,
PD91-09,92,,4,100.777,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.166,0.083,1,0,0,
PD91-09,92,,3,120.046,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.077,0.041,1,0,0,
PD91-09,92,,2,150.208,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.008,0.024,1,0,0,
PD91-09,92,,1,501.149,"1991-11-15 18:00:00",-63.55,-64.88333,,700,160,,0.002,0.011,1,0,0,
PD91-09,93,,,0,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.216,0.067,1,0,0,
PD91-09,93,,12,2.25795,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.223,0.069,1,0,0,
PD91-09,93,,11,10.0161,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.223,0.078,1,0,0,
PD91-09,93,,10,19.5848,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.223,0.059,1,0,0,
PD91-09,93,,9,28.7435,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.223,0.069,1,0,0,
PD91-09,93,,8,39.7212,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.216,0.076,1,0,0,
PD91-09,93,,7,49.8562,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.223,0.088,1,0,0,
PD91-09,93,,6,59.5823,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.252,0.087,1,0,0,
PD91-09,93,,5,81.5766,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.233,0.013,1,0,0,
PD91-09,93,,4,99.8699,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.121,0.057,1,0,0,
PD91-09,93,,3,119.957,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.056,0.03,1,0,0,
PD91-09,93,,2,149.749,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.012,0.018,1,0,0,
PD91-09,93,,1,500.216,"1991-11-15 21:56:00",-63.54633,-64.89167,,700,160,,0.002,0.011,1,0,0,
PD91-09,102,,,0,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.259,0.108,1,0,0,grid_600.160
PD91-09,102,,12,5.00091,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.295,0.082,1,0,0,grid_600.160
PD91-09,102,,11,10.1245,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.287,0.079,1,0,0,grid_600.160
PD91-09,102,,10,20.611,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.266,0.082,1,0,0,"redo_of_345_from_bottle,"
PD91-09,102,,9,30.3794,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.316,0.088,1,0,0,grid_600.160
PD91-09,102,,8,39.3796,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.309,0.077,1,0,0,grid_600.160
PD91-09,102,,7,60.3874,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.323,0.091,1,0,0,grid_600.160
PD91-09,102,,6,80.2923,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.338,0.095,1,0,0,grid_600.160
PD91-09,102,,5,90.3292,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.338,0.18,1,0,0,grid_600.160
PD91-09,102,,4,99.9588,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.345,0.097,1,0,0,grid_600.160
PD91-09,102,,3,109.646,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.345,0.135,1,0,0,grid_600.160
PD91-09,102,,2,150.561,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.073,0.042,1,0,0,grid_600.160
PD91-09,102,,1,299.866,"1991-11-16 07:35:00",-64.21167,-66.25833,,600,160,,0.008,0.018,1,0,0,grid_600.160
PD91-09,112,,,0,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.352,0.071,1,0,0,grid_500.160
PD91-09,112,,12,1.11982,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.359,0.102,1,0,0,grid_500.160
PD91-09,112,,11,10,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.388,0.092,1,0,0,grid_500.160
PD91-09,112,,10,20,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.496,0.059,1,0,0,grid_500.160
PD91-09,112,,9,30,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.381,0.108,1,0,0,grid_500.160
PD91-09,112,,8,39,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.381,0.108,1,0,0,grid_500.160
PD91-09,112,,7,50,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.381,0.118,1,0,0,grid_500.160
PD91-09,112,,6,60,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.381,0.118,1,0,0,grid_500.160
PD91-09,112,,5,80,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.367,0.113,1,0,0,grid_500.160
PD91-09,112,,4,105.613,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.067,0.028,1,0,0,grid_500.160
PD91-09,112,,3,120,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.172,0.057,1,0,0,grid_500.160
PD91-09,112,,2,150,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.018,0.021,1,0,0,grid_500.160
PD91-09,112,,1,208.272,"1991-11-16 15:56:00",-64.86117,-67.697,,500,160,,0.005,0.01,1,0,0,grid_500.160
PD91-09,118,,,0,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.374,0.087,1,0,0,grid_500.140
PD91-09,118,,12,3.32256,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.345,0.107,1,0,0,grid_500.140
PD91-09,118,,11,9.76423,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.338,0.104,1,0,0,grid_500.140
PD91-09,118,,10,20.1247,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.345,0.097,1,0,0,grid_500.140
PD91-09,118,,9,29.9479,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.352,0.099,1,0,0,grid_500.140
PD91-09,118,,8,39.5956,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.338,0.104,1,0,0,grid_500.140
PD91-09,118,,7,49.9634,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.395,0.113,1,0,0,grid_500.140
PD91-09,118,,6,59.8142,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.395,0.122,1,0,0,grid_500.140
PD91-09,118,,5,79.775,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.395,0.122,1,0,0,grid_500.140
PD91-09,118,,4,99.8699,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.323,0.1,1,0,0,grid_500.140
PD91-09,118,,3,119.691,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.13,0.056,1,0,0,grid_500.140
PD91-09,118,,2,149.82,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.044,0.027,1,0,0,grid_500.140
PD91-09,118,,1,219.909,"1991-11-16 20:07:00",-64.98517,-67.39567,,500,140,,0.007,0.013,1,0,0,grid_500.140
PD91-09,126,,,0,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.309,0.095,1,0,0,xbt_500.130
PD91-09,126,,12,1.3,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.345,0.069,1,0,0,
PD91-09,126,,11,11,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.381,-0.005,1,0,0,
PD91-09,126,,10,20,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.331,0.102,1,0,0,
PD91-09,126,,9,31,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.367,0.094,1,0,0,
PD91-09,126,,8,40,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.395,0.075,1,0,0,
PD91-09,126,,7,50,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.46,0.067,1,0,0,
PD91-09,126,,6,71,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.532,0.08,1,0,0,
PD91-09,126,,5,88,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.503,0.108,1,0,0,
PD91-09,126,,4,120,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.236,0.045,1,0,0,
PD91-09,126,,3,149,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.081,0.029,1,0,0,
PD91-09,126,,2,250,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.007,0.022,1,0,0,
PD91-09,126,,1,498,"1991-11-17 00:34:00",-65.1,-67.08333,,500,120,,0.002,0.013,1,0,0,grid_500.120
PD91-09,136,,6,80,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.121,0.057,1,0,0,
PD91-09,136,,5,100,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.118,0.04,1,0,0,
PD91-09,136,,4,150,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.026,0.041,1,0,0,
PD91-09,136,,3,250,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.004,0.02,1,0,0,
PD91-09,136,,2,400,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.005,0.012,1,0,0,
PD91-09,136,,,0,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.223,0.078,1,0,0,grid_500.100
PD91-09,136,,12,5,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.206,0.036,1,0,0,
PD91-09,136,,11,10,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.194,0.036,1,0,0,
PD91-09,136,,10,20,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.175,0.046,1,0,0,
PD91-09,136,,9,30,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.148,0.046,1,0,0,
PD91-09,136,,8,40,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.115,0.039,1,0,0,
PD91-09,136,,7,60,"1991-11-17 07:37:00",-65.23333,-66.76667,,500,100,,0.109,0.053,1,0,0,
PD91-09,137,,,0,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.316,0.06,1,0,0,
PD91-09,137,,12,2.43811,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.223,0.059,1,0,0,
PD91-09,137,,11,4.60396,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.244,0.057,1,0,0,
PD91-09,137,,10,10.3406,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.244,0.047,1,0,0,
PD91-09,137,,9,20.8269,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.23,0.062,1,0,0,
PD91-09,137,,8,39.7927,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.244,0.057,1,0,0,
PD91-09,137,,7,60.298,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.352,0.081,1,0,0,
PD91-09,137,,6,80.0781,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.367,0.094,1,0,0,
PD91-09,137,,5,100.279,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.151,0.056,1,0,0,
PD91-09,137,,4,120.4,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.103,0.04,1,0,0,
PD91-09,137,,3,150.084,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.028,0.024,1,0,0,
PD91-09,137,,2,250.435,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.003,0.018,1,0,0,
PD91-09,137,,1,400.155,"1991-11-17 09:50:00",-65.1,-67.08333,,500,120,,0.004,0.014,1,0,0,begin_diel_500.120
PD91-09,138,,,0,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.28,0.068,1,0,0,500.12_(yo-yo)
PD91-09,138,,12,1.91464,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.237,0.045,1,0,0,
PD91-09,138,,10,10.7557,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.244,0.047,1,0,0,
PD91-09,138,,9,20.089,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.223,0.041,1,0,0,
PD91-09,138,,8,40.0619,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.28,0.058,1,0,0,
PD91-09,138,,7,59.9397,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.266,0.148,1,0,0,
PD91-09,138,,6,80.2742,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.359,0.064,1,0,0,
PD91-09,138,,5,100.12,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.252,0.068,1,0,0,
PD91-09,138,,4,120.222,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.169,0.04,1,0,0,
PD91-09,138,,3,149.943,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.043,0.028,1,0,0,
PD91-09,138,,2,250.782,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.004,0.021,1,0,0,
PD91-09,138,,1,400.409,"1991-11-17 14:37:00",-65.1,-67.08333,,500,120,,0.002,0.016,1,0,0,no_water_in_bottle_11_for_this_set
PD91-09,142,,,0,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.374,0.059,1,0,0,diel_study
PD91-09,142,,12,2.7269,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.395,0.075,1,0,0,
PD91-09,142,,11,5.16384,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.381,0.071,1,0,0,
PD91-09,142,,10,9.85386,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.381,0.08,1,0,0,
PD91-09,142,,9,20.1068,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.388,0.073,1,0,0,
PD91-09,142,,8,39.7567,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.417,0.082,1,0,0,
PD91-09,142,,7,61.0665,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.446,0.081,1,0,0,
PD91-09,142,,6,79.9356,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.374,0.078,1,0,0,
PD91-09,142,,5,100.012,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.252,0.059,1,0,0,
PD91-09,142,,4,119.85,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.133,0.045,1,0,0,
PD91-09,142,,3,149.572,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.031,0.025,1,0,0,
PD91-09,142,,2,248.089,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.004,0.018,1,0,0,
PD91-09,142,,1,400.138,"1991-11-17 19:00:00",-65.1,-67.08333,,500,120,,0.003,0.014,1,0,0,grid_500.120
PD91-09,146,,,0,"1991-11-17 23:15:00",-65.1,-67.08333,,500,120,,0.359,0.055,1,0,0,diel_500.120
