"studyName","Event","Cast","Bottle","Datetime GMT","Station Name","Line","Station","Latitude (º)","Longitude (º)","Irradiance (%)","Depth (m)","[PO4]3- (µmol/L)","[SiO4]4- (µmol/L)","[NO2]- (µmol/L)","[NO3]- (µmol/L)","[NH4]+ (µmol/L)","Nitrite and Nitrate (µmol/L)","Notes"
NBP93-02,430,,9,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,40,1.825,48.28,0.22,,,26.35,BOPS/345m/12btls
NBP93-02,430,,8,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,65,1.75,47.15,0.228,,,26.42,BOPS/345m/12btls
NBP93-02,430,,7,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,85,2.008,67.03,0.225,,,30.46,BOPS/345m/12btls
NBP93-02,430,,6,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,95,2.246,68.69,0.214,,,31.07,BOPS/345m/12btls
NBP93-02,430,,5,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,105,2.268,73.53,0.078,,,31.64,BOPS/345m/12btls
NBP93-02,430,,4,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,125,2.235,81.11,0.024,,,32.66,BOPS/345m/12btls
NBP93-02,430,,3,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,175,2.256,90.42,0,,,33.53,BOPS/345m/12btls
NBP93-02,430,,1,"1993-04-18 13:30:00",400.16,399.966,160.083,-65.4953,-69.2037,,345,2.343,103.06,0.035,,,33.67,BOPS/345m/12btls
NBP93-02,434,,11,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,1,1.867,46.96,0.222,,,26.27,BOPS/500m/12btls
NBP93-02,434,,10,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,20,1.817,46.83,0.236,,,26.25,BOPS/500m/12btls
NBP93-02,434,,9,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,30,1.805,45.66,0.229,,,26.2,BOPS/500m/12btls
NBP93-02,434,,8,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,40,1.776,42.06,0.223,,,26.12,BOPS/500m/12btls
NBP93-02,434,,7,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,80,1.856,43.74,0.253,,,27.12,BOPS/500m/12btls
NBP93-02,434,,6,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,90,2.054,66.09,0.223,,,30.98,BOPS/500m/12btls
NBP93-02,434,,5,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,100,2.094,67.73,0.206,,,31.63,BOPS/500m/12btls
NBP93-02,434,,4,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,150,2.178,79.79,0.041,,,33.45,BOPS/500m/12btls
NBP93-02,434,,3,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,220,2.231,88.36,0,,,34.26,BOPS/500m/12btls
NBP93-02,434,,1,"1993-04-18 17:00:00",400.18,400.189,180.259,-65.3643,-69.5032,,500,2.17,101.34,0.002,,,33.41,BOPS/500m/12btls
NBP93-02,435,,6,"1993-04-18 18:00:00",400.18,400.317,180.213,-65.3638,-69.5005,,505,2.135,99.93,0,,,33.19,CTD
NBP93-02,435,,4,"1993-04-18 18:00:00",400.18,400.317,180.213,-65.3638,-69.5005,,1005,2.088,112.03,0,,,32.96,CTD
NBP93-02,435,,3,"1993-04-18 18:00:00",400.18,400.317,180.213,-65.3638,-69.5005,,1999,2.097,131.74,0.045,,,33.52,CTD
NBP93-02,435,,2,"1993-04-18 18:00:00",400.18,400.317,180.213,-65.3638,-69.5005,,2612,2.127,138.41,0.039,,,33.66,CTD
NBP93-02,813,,11,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,1,2.141,75.68,0.27,,,27.38,BOPS/479m/12btls
NBP93-02,813,,10,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,15,2.157,74.73,0.265,,,27.43,BOPS/479m/12btls
NBP93-02,813,,9,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,30,2.043,67.61,0.29,,,26.47,BOPS/479m/12btls
NBP93-02,813,,8,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,50,2.094,66.96,0.269,,,26.59,BOPS/479m/12btls
NBP93-02,813,,7,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,65,2.197,73.37,0.274,,,28.26,BOPS/479m/12btls
NBP93-02,813,,6,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,75,2.32,85.66,0.315,,,30.27,BOPS/479m/12btls
NBP93-02,813,,5,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,85,2.425,88.86,0.219,,,31.84,BOPS/479m/12btls
NBP93-02,813,,4,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,100,2.525,94.47,0.196,,,32.94,BOPS/479m/12btls
NBP93-02,813,,3,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,125,2.467,94.66,0.13,,,33.34,BOPS/479m/12btls
NBP93-02,813,,1,"1993-05-06 13:18:00",450,450.147,-0.264,-66.1745,-65.9217,,479,2.433,107.21,0.252,,,32.69,BOPS/479m/12btls
NBP93-02,821,,11,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,1,1.987,75.6,0.265,,,26.62,BOPS/277m/12btls
NBP93-02,821,,10,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,15,1.899,75.6,0.318,,,26.55,BOPS/277m/12btls
NBP93-02,821,,9,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,30,1.945,75.93,0.298,,,26.77,BOPS/277m/12btls
NBP93-02,821,,8,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,40,2.035,77.56,0.303,,,27.59,BOPS/277m/12btls
NBP93-02,821,,7,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,50,2.057,80.24,0.349,,,28.59,BOPS/277m/12btls
NBP93-02,821,,6,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,60,2.107,84.2,0.376,,,30.01,BOPS/277m/12btls
NBP93-02,821,,5,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,70,2.233,91.6,0.834,,,31.18,BOPS/277m/12btls
NBP93-02,821,,4,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,85,2.378,94.47,0.186,,,33.19,BOPS/277m/12btls
NBP93-02,821,,3,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,100,2.438,97.52,0.074,,,33.6,BOPS/277m/12btls
NBP93-02,821,,1,"1993-05-07 08:58:00",500,500.293,0.256,-65.8388,-65.186,,277,2.462,105.01,0.025,,,34.24,BOPS/277m/12btls
NBP93-02,823,,11,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,1,1.959,75.8,0.302,,,27.12,BOPS/202m/12btls
NBP93-02,824,,6,"1993-05-07 15:26:00",500.02,500.013,20.143,-65.721,-65.5122,,1,2.061,75.71,0.311,,,27.17,CTD
NBP93-02,823,,10,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,15,1.917,75.8,0.307,,,27.09,BOPS/202m/12btls
NBP93-02,823,,9,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,30,1.924,76.03,0.316,,,27.18,BOPS/202m/12btls
NBP93-02,824,,5,"1993-05-07 15:26:00",500.02,500.013,20.143,-65.721,-65.5122,,41,2.051,76.9,0.322,,,27.61,CTD
NBP93-02,823,,8,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,45,2.008,77.47,0.331,,,27.66,BOPS/202m/12btls
NBP93-02,823,,7,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,60,2.039,79.21,0.382,,,28.32,BOPS/202m/12btls
NBP93-02,823,,6,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,80,2.162,84.22,0.451,,,29.56,BOPS/202m/12btls
NBP93-02,823,,5,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,100,2.361,90.28,0.331,,,32.01,BOPS/202m/12btls
NBP93-02,824,,4,"1993-05-07 15:26:00",500.02,500.013,20.143,-65.721,-65.5122,,100,2.411,89.07,0.323,,,31.75,CTD
NBP93-02,823,,4,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,125,2.498,95.99,0.251,,,33.29,BOPS/202m/12btls
NBP93-02,823,,3,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,150,2.615,100.31,0.087,,,34.02,BOPS/202m/12btls
NBP93-02,823,,1,"1993-05-07 15:04:00",500.02,500.006,19.929,-65.7223,-65.5088,,200,2.487,102.92,0.424,,,32.7,BOPS/202m/12btls
NBP93-02,824,,3,"1993-05-07 15:26:00",500.02,500.013,20.143,-65.721,-65.5122,,201,2.608,102.96,0.136,,,33.77,CTD
NBP93-02,824,,2,"1993-05-07 15:26:00",500.02,500.013,20.143,-65.721,-65.5122,,350,2.634,105.02,0.052,,,33.99,CTD
NBP93-02,824,,1,"1993-05-07 15:26:00",500.02,500.013,20.143,-65.721,-65.5122,,750,2.62,106.22,0.281,,,33.19,CTD
NBP93-02,368,,11,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,1,1.727,61.56,0.237,,,25.7,BOPS/274m/12btls
NBP93-02,368,,10,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,15,1.757,61.9,0.243,,,25.85,BOPS/274m/12btls
NBP93-02,368,,9,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,30,1.774,61.01,0.245,,,26.1,BOPS/274m/12btls
NBP93-02,368,,8,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,45,1.789,60.42,0.244,,,26.06,BOPS/274m/12btls
NBP93-02,368,,7,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,80,1.806,61.08,0.268,,,26.58,BOPS/274m/12btls
NBP93-02,368,,6,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,90,1.848,61.03,0.296,,,26.98,BOPS/274m/12btls
NBP93-02,368,,5,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,110,2.019,71.36,0.324,,,29.86,BOPS/274m/12btls
NBP93-02,368,,4,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,125,2.106,76.53,0.262,,,31.4,BOPS/274m/12btls
NBP93-02,368,,3,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,175,2.279,89.74,0.088,,,33.5,BOPS/274m/12btls
NBP93-02,368,,1,"1993-04-16 14:00:00",500.06,499.956,59.995,-65.4795,-66.1495,,275,2.308,96.34,0.057,,,34.21,BOPS/274m/12btls
NBP93-02,362,,11,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,1,1.725,60.23,0.251,,,25.46,BOPS/500m/12btls
NBP93-02,362,,10,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,15,1.714,61.77,0.254,,,25.54,BOPS/500m/12btls
NBP93-02,362,,9,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,25,1.698,61.86,0.245,,,25.53,BOPS/500m/12btls
NBP93-02,362,,8,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,45,1.724,61.86,0.254,,,25.56,BOPS/500m/12btls
NBP93-02,362,,7,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,60,1.721,61.55,0.277,,,26.44,BOPS/500m/12btls
NBP93-02,362,,6,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,80,1.756,57.88,0.265,,,26.78,BOPS/500m/12btls
NBP93-02,362,,5,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,110,1.945,70.77,0.351,,,29.24,BOPS/500m/12btls
NBP93-02,362,,4,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,150,2.156,83.67,0.05,,,32.38,BOPS/500m/12btls
NBP93-02,362,,3,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,200,2.254,91.4,0.046,,,33.53,BOPS/500m/12btls
NBP93-02,362,,1,"1993-04-16 09:03:00",500.08,500.013,79.848,-65.3577,-66.4613,,500,2.279,104.2,0.029,,,33.59,BOPS/500m/12btls
NBP93-02,350,,11,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,1,1.788,55.68,0.255,,,26.61,BOPS/200m/12btls
NBP93-02,350,,10,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,25,1.772,57.26,0.262,,,26.55,BOPS/200m/12btls
NBP93-02,350,,9,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,50,1.789,57.08,0.266,,,26.61,BOPS/200m/12btls
NBP93-02,350,,8,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,75,1.78,56.66,0.259,,,26.61,BOPS/200m/12btls
NBP93-02,350,,7,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,85,1.783,57.04,0.261,,,26.7,BOPS/200m/12btls
NBP93-02,350,,6,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,100,1.895,62.38,0.283,,,28.35,BOPS/200m/12btls
NBP93-02,350,,5,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,125,2.143,79.27,0.09,,,32.17,BOPS/200m/12btls
NBP93-02,350,,4,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,133,2.182,81.47,0.059,,,32.46,BOPS/200m/12btls
NBP93-02,350,,3,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,150,2.21,85.16,0.05,,,32.9,BOPS/200m/12btls
NBP93-02,350,,1,"1993-04-16 00:49:00",500.1,500.218,100.091,-65.2318,-66.7742,,200,2.295,95.03,0.032,,,33.92,BOPS/200m/12btls
NBP93-02,349,,4,"1993-04-16 00:06:00",500.1,499.119,98.793,-65.247,-66.7702,,200,2.248,97.69,0.032,,,33.77,CTD
NBP93-02,349,,3,"1993-04-16 00:06:00",500.1,499.119,98.793,-65.247,-66.7702,,250,2.292,99.82,0.027,,,33.97,CTD
NBP93-02,349,,2,"1993-04-16 00:06:00",500.1,499.119,98.793,-65.247,-66.7702,,325,2.281,102.97,0.016,,,33.67,CTD
NBP93-02,349,,1,"1993-04-16 00:06:00",500.1,499.119,98.793,-65.247,-66.7702,,400,2.247,102.77,0.021,,,33.58,CTD
NBP93-02,342,,11,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,1,1.78,60.45,0.275,,,26.68,BOPS/200m/12btls
NBP93-02,343,,5,"1993-04-15 18:36:00",500.12,500.173,119.984,-65.1092,-67.0823,,1,2.278,97.87,0.037,,,34.16,CTD
NBP93-02,342,,10,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,20,1.788,59.94,0.284,,,26.66,BOPS/200m/12btls
NBP93-02,342,,9,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,40,1.785,60.67,0.276,,,26.79,BOPS/200m/12btls
NBP93-02,342,,8,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,60,1.78,58.6,0.269,,,26.78,BOPS/200m/12btls
NBP93-02,342,,7,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,75,1.813,61.9,0.267,,,27.29,BOPS/200m/12btls
NBP93-02,342,,6,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,85,1.908,67.54,0.296,,,28.82,BOPS/200m/12btls
NBP93-02,342,,5,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,105,1.781,61.24,0.273,,,26.78,BOPS/200m/12btls
NBP93-02,342,,4,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,125,2.137,80.26,0.072,,,32.64,BOPS/200m/12btls
NBP93-02,342,,3,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,150,2.213,85.91,0.06,,,33.53,BOPS/200m/12btls
NBP93-02,342,,1,"1993-04-15 18:00:00",500.12,500.046,119.874,-65.1107,-67.0825,,200,2.267,91.7,0.036,,,34.34,BOPS/200m/12btls
NBP93-02,343,,4,"1993-04-15 18:36:00",500.12,500.173,119.984,-65.1092,-67.0823,,250,1.785,60.32,0.268,,,26.79,CTD
NBP93-02,343,,3,"1993-04-15 18:36:00",500.12,500.173,119.984,-65.1092,-67.0823,,300,2.27,99.96,0.051,,,33.88,CTD
NBP93-02,343,,2,"1993-04-15 18:36:00",500.12,500.173,119.984,-65.1092,-67.0823,,452,2.259,101.01,0.02,,,33.77,CTD
NBP93-02,343,,1,"1993-04-15 18:36:00",500.12,500.173,119.984,-65.1092,-67.0823,,655,2.26,105.81,0.029,,,33.43,CTD
NBP93-02,336,,11,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,1,1.773,52.77,0.258,,,26.69,BOPS/338m/12btls
NBP93-02,336,,10,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,20,1.765,52.59,0.268,,,23.19,BOPS/338m/12btls
NBP93-02,336,,9,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,40,1.766,53.69,0.253,,,25.71,BOPS/338m/12btls
NBP93-02,336,,8,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,60,1.797,53.28,0.263,,,26.37,BOPS/338m/12btls
NBP93-02,336,,7,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,80,1.922,61,0.25,,,28.31,BOPS/338m/12btls
NBP93-02,336,,6,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,95,2.134,73.76,0.093,,,31.9,BOPS/338m/12btls
NBP93-02,336,,5,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,120,2.176,80.04,0.069,,,32.65,BOPS/338m/12btls
NBP93-02,336,,4,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,150,2.248,84.07,0.053,,,33.52,BOPS/338m/12btls
NBP93-02,336,,3,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,225,2.323,87.9,0.033,,,34.52,BOPS/338m/12btls
NBP93-02,336,,1,"1993-04-15 13:15:00",500.14,500.07,140.051,-64.9852,-67.3912,,338,2.267,98.9,0.076,,,33.63,BOPS/338m/12btls
NBP93-02,334,,11,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,1,1.805,51.14,0.239,,,26.59,BOPS/284m/12btls
NBP93-02,334,,10,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,10,1.791,51.3,0.238,,,26.64,BOPS/284m/12btls
NBP93-02,334,,9,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,20,1.791,50.57,0.241,,,26.56,BOPS/284m/12btls
NBP93-02,334,,8,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,40,1.787,51.14,0.243,,,26.68,BOPS/284m/12btls
NBP93-02,334,,7,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,60,1.797,50.9,0.245,,,26.55,BOPS/284m/12btls
NBP93-02,334,,6,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,80,1.928,58.18,0.248,,,28.8,BOPS/284m/12btls
NBP93-02,334,,5,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,100,2.164,76.21,0.052,,,32.25,BOPS/284m/12btls
NBP93-02,334,,4,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,150,2.296,87.81,0.039,,,33.82,BOPS/284m/12btls
NBP93-02,334,,3,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,200,2.308,89.46,0.028,,,,BOPS/284m/12btls
NBP93-02,334,,1,"1993-04-15 10:50:00",500.16,499.931,160.031,-64.8613,-67.6963,,280,2.307,99.45,0.047,,,,BOPS/284m/12btls
NBP93-02,324,,11,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,1,1.777,49.71,0.239,,,26.49,BOPS/378m/12btls
NBP93-02,324,,10,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,15,1.797,49.58,0.235,,,26.55,BOPS/378m/12btls
NBP93-02,324,,9,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,30,1.792,49.89,0.235,,,26.5,BOPS/378m/12btls
NBP93-02,324,,8,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,52,1.803,50.41,0.236,,,26.57,BOPS/378m/12btls
NBP93-02,324,,7,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,93,2.154,70.9,0.14,,,31.77,BOPS/378m/12btls
NBP93-02,324,,6,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,110,2.226,79.05,0.053,,,32.56,BOPS/378m/12btls
NBP93-02,324,,5,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,150,2.298,85.1,0.041,,,33.73,BOPS/378m/12btls
NBP93-02,324,,4,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,175,2.343,89.39,0.023,,,34.3,BOPS/378m/12btls
NBP93-02,324,,3,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,248,2.335,96.3,0.024,,,34.1,BOPS/378m/12btls
NBP93-02,324,,1,"1993-04-15 04:08:00",500.18,500.353,180.192,-64.7322,-67.9932,,378,2.298,105.5,0.164,,,33.29,BOPS/378m/12btls
NBP93-02,836,,11,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,159,2.524,98.1,0.143,,,34.43,CTD
NBP93-02,836,,10,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,120,2.508,96.22,0.261,,,34.24,CTD
NBP93-02,836,,9,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,90,2.444,92.85,0.422,,,33.53,CTD
NBP93-02,836,,8,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,75,2.449,90.24,0.431,,,32.92,CTD
NBP93-02,836,,7,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,60,2.301,88.29,0.478,,,32.21,CTD
NBP93-02,836,,6,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,50,2.19,85.28,0.522,,,30.87,CTD
NBP93-02,836,,5,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,40,2.117,77.05,0.411,,,28.08,CTD
NBP93-02,836,,4,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,25,1.934,74.38,0.31,,,26.69,CTD
NBP93-02,836,,3,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,15,1.934,74.27,0.308,,,26.55,CTD
NBP93-02,836,,1,"1993-05-08 09:46:00",550,549.949,0.403,-65.5052,-64.4703,,4,1.89,74.74,0.306,,,26.5,CTD
NBP93-02,288,,11,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,1,1.862,65.23,0.265,,,26.05,BOPS/200m/12btls
NBP93-02,288,,10,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,20,1.843,64.02,0.267,,,26.18,BOPS/200m/12btls
NBP93-02,288,,9,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,30,1.857,65.63,0.271,,,26.13,BOPS/200m/12btls
NBP93-02,288,,8,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,40,1.885,66.17,0.261,,,26.12,BOPS/200m/12btls
NBP93-02,288,,7,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,50,1.87,66.08,0.27,,,26.15,BOPS/200m/12btls
NBP93-02,288,,6,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,60,1.908,66.49,0.268,,,26.29,BOPS/200m/12btls
NBP93-02,280,,5,"1993-04-13 07:27:00",600.04,599.859,39.908,-64.9348,-64.4005,,60,1.9,64.14,0.248,,,25.66,CTD
NBP93-02,288,,5,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,80,1.945,65.7,0.289,,,26.77,BOPS/200m/12btls
NBP93-02,288,,4,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,100,2.103,73.78,0.286,,,28.72,BOPS/200m/12btls
NBP93-02,280,,4,"1993-04-13 07:27:00",600.04,599.859,39.908,-64.9348,-64.4005,,120,2.354,84.66,0.255,,,31.4,CTD
NBP93-02,288,,3,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,125,2.305,82.89,0.244,,,31.35,BOPS/200m/12btls
NBP93-02,280,,3,"1993-04-13 07:27:00",600.04,599.859,39.908,-64.9348,-64.4005,,160,2.435,91.53,0.16,,,32.76,CTD
NBP93-02,288,,1,"1993-04-13 14:25:00",600.04,600.042,40.037,-64.9328,-64.4,,200,2.446,92.63,0.056,,,33.03,BOPS/200m/12btls
NBP93-02,280,,2,"1993-04-13 07:27:00",600.04,599.859,39.908,-64.9348,-64.4005,,424,2.517,100.15,0.009,,,33.59,CTD
NBP93-02,280,,1,"1993-04-13 07:27:00",600.04,599.859,39.908,-64.9348,-64.4005,,1343,2.518,103.67,0.038,,,33.49,CTD
NBP93-02,844,,11,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,14,1.949,67.75,0.311,,,27.3,CTD
NBP93-02,844,,10,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,30,1.906,67.82,0.309,,,27.27,CTD
NBP93-02,844,,9,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,45,1.938,68.2,0.313,,,27.57,CTD
NBP93-02,844,,8,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,61,1.955,70.6,0.31,,,28.19,CTD
NBP93-02,844,,7,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,76,2.103,77.71,0.257,,,29.82,CTD
NBP93-02,844,,6,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,91,2.152,81.36,0.243,,,30.87,CTD
NBP93-02,844,,5,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,105,2.229,85.97,0.293,,,31.62,CTD
NBP93-02,844,,4,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,200,2.358,96.12,0.093,,,33.28,CTD
NBP93-02,844,,3,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,500,2.413,104.41,0.16,,,33.98,CTD
NBP93-02,844,,2,"1993-05-09 03:54:00",600.04,600.052,39.941,-64.9333,-64.3983,,999,2.412,106.1,0.036,,,34.04,CTD
